observation_id;latitude;longitude;species_id;GBIF_species_id;GBIF_species_name;GBIF_genus_name;GBIF_family_name;GBIF_kingdom_name;cell_id;cell_AEE_reference_grid_FR_10km_code;subset
10819587;43.3338851928711;0.60088324546814;1;2927190;Mentha suaveolens;Mentha;Lamiaceae;Plantae;3858;10kmE355N229;train
10821779;44.489532470703104;1.35240268707275;1;2927190;Mentha suaveolens;Mentha;Lamiaceae;Plantae;4580;10kmE363N241;train
10822348;47.0013427734375;-1.6327940225601203;1;2927190;Mentha suaveolens;Mentha;Lamiaceae;Plantae;2863;10kmE343N272;train
10000210;44.7584495544434;4.69727849960327;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7255;10kmE390N242;train
10000458;43.9499664306641;2.84834671020508;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5643;10kmE374N234;train
10001765;44.4926147460938;1.44784879684448;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4673;10kmE364N241;train
10001886;43.19062805175779;6.048767566680911;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;8157;10kmE399N223;train
10001974;48.552097320556605;4.135956764221191;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7096;10kmE388N284;train
10002564;48.6567230224609;2.90043354034424;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6214;10kmE379N286;train
10002748;42.9870796203613;1.86400139331818;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4750;10kmE365N224;test
10002849;49.2936668395996;-0.0691128969192509;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4275;10kmE359N295;val
10004426;48.730255126953104;1.33106899261475;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5099;10kmE368N288;train
10005087;47.3465728759766;-0.7462890744209291;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3553;10kmE351N275;train
10005389;47.4701232910156;0.646235406398773;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4433;10kmE361N275;train
10005489;50.5195617675781;3.0119180679321302;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6536;10kmE382N306;train
10008713;43.553318023681605;1.4505833387374898;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4570;10kmE363N231;train
10010164;45.1647415161133;5.82114696502686;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;8179;10kmE399N245;train
10010744;45.7692070007324;4.9992780685424805;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7573;10kmE393N253;train
10012104;50.001216888427706;2.06767654418945;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5812;10kmE375N301;train
10012132;49.7283782958984;0.280137896537781;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4548;10kmE362N300;train
10012966;48.875904083252;2.32078909873962;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5800;10kmE375N289;train
10013460;48.921085357666;1.4245789051055902;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5198;10kmE369N290;val
10013462;43.5611152648926;1.47851407527924;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4570;10kmE363N231;train
10013909;46.1991004943848;3.4061946868896498;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6391;10kmE381N258;val
10015506;50.8109817504883;2.04650616645813;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5925;10kmE376N310;train
10018021;48.1700286865234;4.19272518157959;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7092;10kmE388N280;train
10018204;48.763053894043;2.4783332347869904;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5902;10kmE376N287;train
10018219;44.539680480957;4.99670362472534;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7457;10kmE392N239;train
10020217;47.4579200744629;-0.482823103666306;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3729;10kmE353N276;train
10020966;45.13569641113279;1.10132002830505;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4496;10kmE362N248;train
10021426;43.9348945617676;4.2039499282836905;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6751;10kmE385N233;train
10023339;49.1158866882324;-0.1699091047048569;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4186;10kmE358N294;train
10023702;44.0512084960938;3.89904117584229;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6559;10kmE383N234;train
10024406;45.9676551818848;3.48417830467224;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6389;10kmE381N256;train
10024667;49.834835052490206;1.39929497241974;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5307;10kmE370N300;train
10026016;44.440834045410206;1.36777782440186;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4579;10kmE363N240;train
10027114;49.1367530822754;-0.34337055683136;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4011;10kmE356N294;train
10027340;44.6592216491699;2.20451474189758;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5249;10kmE370N242;train
10028007;48.303138732910206;4.050035953521729;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6995;10kmE387N281;train
10028285;48.7354125976563;2.41554355621338;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5902;10kmE376N287;train
10029232;47.9066200256348;4.53202342987061;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7391;10kmE391N276;train
10029439;43.690391540527294;5.51121473312378;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7753;10kmE395N229;train
10029869;47.2099075317383;0.177620366215706;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4076;10kmE357N272;train
10032538;43.9739990234375;4.69366931915283;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7146;10kmE389N233;test
10033927;49.4507026672363;6.410583972930911;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;8878;10kmE406N293;train
10034253;47.6121826171875;6.16551637649536;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;8585;10kmE403N272;train
10035177;48.7577781677246;2.28166675567627;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5798;10kmE375N287;train
10035267;44.9382858276367;1.35569071769714;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4585;10kmE363N246;train
10036902;48.2155570983887;2.6080555915832497;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6000;10kmE377N281;train
10038275;46.6666793823242;0.396202951669693;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4158;10kmE358N266;train
10039084;44.8743019104004;0.495274096727371;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4050;10kmE357N246;val
10039200;44.864444732666;4.9466667175293;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7461;10kmE392N243;train
10039974;49.2662696838379;-0.410892009735107;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4012;10kmE356N295;train
10040360;48.844886779785206;2.73016452789307;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6112;10kmE378N288;train
10040615;48.0437698364258;4.9890236854553205;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7699;10kmE394N278;train
10041978;45.2117538452149;0.406404197216034;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3967;10kmE356N250;train
10043569;49.2216873168945;-1.04260516166687;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3574;10kmE351N296;train
10043805;48.819206237793;2.3583848476409903;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5903;10kmE376N288;val
10043901;48.239109039306605;3.1150944232940696;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6414;10kmE381N281;test
10044175;45.6605567932129;5.00472211837769;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7571;10kmE393N251;train
10044240;49.3225784301758;1.76559925079346;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5501;10kmE372N294;train
10046211;45.7155151367188;-0.6351279020309449;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3359;10kmE349N257;test
10047120;44.43412017822271;2.62431669235229;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5547;10kmE373N239;train
10047489;46.43083190917971;0.5947222113609311;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4243;10kmE359N263;train
10048574;43.5616645812988;1.47720301151276;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4570;10kmE363N231;train
10048895;49.5074996948242;0.6705555319786071;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4729;10kmE364N297;train
10048976;46.4901275634766;0.367249011993408;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4156;10kmE358N264;train
10049466;43.7329177856445;4.93884086608887;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7345;10kmE391N230;train
10049909;48.26269149780271;-4.60333204269409;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;1600;10kmE324N290;train
10051093;45.404811859130895;-0.098471872508526;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3706;10kmE353N253;train
10052419;47.550952911377;1.28129386901856;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4895;10kmE366N275;train
10052518;48.891841888427706;2.30329489707947;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5800;10kmE375N289;train
10053421;45.39910507202151;5.22667980194092;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7669;10kmE394N248;train
10054231;44.414768218994105;2.60847330093384;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5547;10kmE373N239;train
10054699;46.5683517456055;0.3658199310302729;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4157;10kmE358N265;train
10054867;42.671562194824205;2.9171729087829603;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5528;10kmE373N220;train
10054889;43.525634765625;1.4982875585556;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4569;10kmE363N230;val
10055033;48.2979965209961;1.9399342536926296;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5490;10kmE372N283;train
10055736;43.613338470459006;1.5735039710998502;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4663;10kmE364N231;test
10055934;48.89175415039061;2.14114451408386;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5698;10kmE374N289;train
10056139;48.654125213623;2.9422800540924103;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6318;10kmE380N286;val
10057516;49.034496307373;2.02009177207947;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5599;10kmE373N291;train
10057649;45.1741600036621;0.939259588718414;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4318;10kmE360N249;train
10057671;45.46894836425779;4.81192493438721;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7364;10kmE391N249;train
10057896;48.4159088134766;0.449718087911606;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4443;10kmE361N285;test
10058207;49.3058052062988;2.25300550460815;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5804;10kmE375N293;val
10059044;48.6473541259766;2.31907439231873;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5797;10kmE375N286;train
10061109;44.16724014282229;0.618255257606506;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4042;10kmE357N238;train
10061748;49.56587219238279;4.47137451171875;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7513;10kmE392N295;train
10063920;48.047119140625;3.36806726455688;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6509;10kmE382N279;train
10064442;44.7767333984375;1.73435688018799;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4864;10kmE366N244;train
10064946;45.9833374023438;4.80270528793335;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7370;10kmE391N255;test
10065756;49.2203216552734;-0.57926470041275;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3924;10kmE355N295;train
10067287;43.48785781860349;1.4745658636093102;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4569;10kmE363N230;val
10067352;48.3754806518555;0.5590749979019171;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4533;10kmE362N285;train
10068275;50.4481925964356;2.5955841541290297;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6234;10kmE379N306;test
10068647;46.70768737792971;0.1305750012397769;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3984;10kmE356N267;train
10070590;46.1567306518555;-1.10851800441742;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3102;10kmE346N262;train
10070708;45.044158935546896;1.50232434272766;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4773;10kmE365N247;train
10070950;48.3924903869629;2.79825210571289;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6107;10kmE378N283;val
10071744;48.669216156005895;2.23905873298645;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5797;10kmE375N286;train
10072852;49.095664978027294;1.14078044891357;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5007;10kmE367N292;train
10073124;46.1569442749024;-1.0888888835906998;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3102;10kmE346N262;train
10073857;43.309165954589794;6.00944423675537;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;8159;10kmE399N225;train
10074218;49.0009765625;2.25349903106689;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5801;10kmE375N290;train
10075798;49.0086479187012;-0.3663608133792879;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4010;10kmE356N293;train
10075932;48.84521102905271;2.6654691696167;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6112;10kmE378N288;train
10076643;47.3056526184082;5.11981010437012;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7794;10kmE395N270;train
10077089;44.9386100769043;0.997222244739532;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4404;10kmE361N246;val
10077363;47.7438011169434;-1.31137609481812;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3206;10kmE347N280;test
10077740;48.23738098144529;-4.48045969009399;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;1653;10kmE325N289;train
10077754;45.8191986083984;5.19331645965576;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7674;10kmE394N253;train
10078093;47.5745468139649;-0.487933397293091;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3730;10kmE353N277;train
10078300;48.96972274780271;1.82944440841675;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5497;10kmE372N290;test
10078339;45.5774765014649;5.91934967041016;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;8281;10kmE400N250;train
10078728;46.322116851806605;2.6134209632873504;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5771;10kmE375N260;test
10079456;44.7045974731445;2.20651125907898;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5250;10kmE370N243;train
10079780;43.5977783203125;1.60027778148651;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4663;10kmE364N231;test
10080717;49.3099174499512;-1.23656034469605;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3487;10kmE350N297;train
10081349;46.1356430053711;0.1446051150560379;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3977;10kmE356N260;test
10081483;45.7909278869629;4.7659201622009295;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7368;10kmE391N253;train
10081956;47.488887786865206;-0.281111121177673;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3817;10kmE354N276;test
10082480;49.5844612121582;2.90261673927307;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6328;10kmE380N296;train
10083981;45.7783432006836;-0.919378578662872;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3184;10kmE347N258;train
10084609;43.63288879394529;3.39081525802612;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6054;10kmE378N230;val
10084819;48.6323928833008;2.59412503242493;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6005;10kmE377N286;train
10084886;49.4741706848145;3.55540490150452;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6812;10kmE385N294;val
10084918;46.0293884277344;0.512300610542297;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4151;10kmE358N259;train
10085964;47.438289642334006;0.7475209832191471;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4522;10kmE362N274;train
10086418;43.5532646179199;1.4502866268158;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4570;10kmE363N231;train
10086786;43.7764663696289;1.2923549413681;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4481;10kmE362N233;train
10086893;45.83206939697271;5.239776611328129;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7777;10kmE395N253;train
10087950;47.2743530273438;2.44168162345886;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5680;10kmE374N271;train
10090036;48.9818725585937;2.3783917427063;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5905;10kmE376N290;train
10090199;45.1741981506348;0.9392902255058292;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4318;10kmE360N249;train
10095348;44.092498779296896;1.34416663646698;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4485;10kmE362N237;train
10097597;47.1814994812012;1.10426664352417;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4703;10kmE364N271;train
10097870;45.358180999755895;0.590345203876495;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4143;10kmE358N251;test
10099833;44.1015434265137;3.9444477558136;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6560;10kmE383N235;test
10100850;47.7339553833008;3.2919304370880096;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6408;10kmE381N275;train
10101391;43.6361808776856;1.46555161476135;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4571;10kmE363N232;train
10102546;43.8201675415039;0.845840573310852;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4126;10kmE358N234;train
10102799;46.569496154785206;0.365495592355728;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4157;10kmE358N265;train
10103199;44.099536895752;2.95803332328796;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5746;10kmE375N235;train
10105672;43.9725875854492;5.67325210571289;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7965;10kmE397N232;train
10106421;48.6261100769043;2.59444451332092;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6005;10kmE377N286;train
10107130;44.0511283874512;3.89901971817017;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6559;10kmE383N234;train
10107179;45.5143051147461;5.753488063812259;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;8084;10kmE398N249;train
10110063;48.4255218505859;1.4964923858642598;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5192;10kmE369N284;train
10110276;45.3979606628418;0.5807366371154791;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4144;10kmE358N252;train
10110684;45.519935607910206;0.359351724386215;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3970;10kmE356N253;train
10112676;45.7238883972168;3.34527778625488;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6285;10kmE380N253;train
10113359;45.5864181518555;0.253555089235306;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3971;10kmE356N254;train
10116804;47.5493087768555;0.316161155700684;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4256;10kmE359N276;train
10116834;45.659183502197294;3.20300555229187;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6180;10kmE379N252;test
10117226;46.235107421875;6.315335273742679;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;8570;10kmE403N257;train
10118899;47.138484954834006;0.781932413578033;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4519;10kmE362N271;train
10119476;48.4189796447754;1.47641539573669;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5192;10kmE369N284;train
10120406;49.495277404785206;2.00611114501953;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5705;10kmE374N296;train
10121878;49.3719673156738;-1.777796626091;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3138;10kmE346N298;train
10122181;44.75;4.92063808441162;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7356;10kmE391N241;val
10122378;46.2236099243164;0.4675000011920929;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4153;10kmE358N261;train
10122521;45.1128997802734;1.51176762580872;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4774;10kmE365N248;train
10123639;48.33247375488279;3.13555812835693;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6415;10kmE381N282;train
10123954;43.632350921630895;6.93628025054932;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;8903;10kmE407N228;train
10125039;45.423614501953104;4.42616748809814;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7061;10kmE388N249;train
10125512;48.174690246582;3.41442370414734;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6605;10kmE383N280;train
10125651;46.19921493530271;3.40565991401672;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6391;10kmE381N258;val
10126741;45.7548637390137;3.38611340522766;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6285;10kmE380N253;train
10127255;42.99970626831061;2.1934354305267303;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5035;10kmE368N224;train
10129830;43.64166641235349;0.598888874053955;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3949;10kmE356N232;train
10130165;47.31497955322271;-3.09721755981445;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;2132;10kmE333N277;val
10130374;43.7782249450684;7.48665428161621;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;9233;10kmE411N229;val
10130794;50.0013465881348;2.0677592754364;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5812;10kmE375N301;train
10131094;45.435276031494105;-0.706388890743256;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3268;10kmE348N254;train
10133338;46.8335456848145;4.84918928146362;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7482;10kmE392N264;train
10133416;45.031551361084006;1.04783844947815;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4405;10kmE361N247;train
10134227;50.001247406005895;2.06764841079712;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5812;10kmE375N301;train
10134619;45.8992538452149;0.344630211591721;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4062;10kmE357N258;test
10134956;49.3388900756836;-0.587222218513489;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3925;10kmE355N296;val
10135032;42.8982696533203;0.068487301468849;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3503;10kmE351N225;train
10136798;45.737606048584006;5.3103337287902805;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7776;10kmE395N252;train
10137916;48.2567176818848;1.9731661081314096;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5489;10kmE372N282;train
10138877;44.687320709228494;5.419917106628421;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7764;10kmE395N240;train
10139066;49.3178863525391;0.048676300793886;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4276;10kmE359N296;train
10139319;49.1050720214844;2.18188095092773;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5802;10kmE375N291;train
10141369;47.46333312988279;-0.5;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3729;10kmE353N276;train
10141437;45.229408264160206;5.68573760986328;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;8081;10kmE398N246;train
10141824;48.5165596008301;2.37391591072083;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5796;10kmE375N285;train
10141892;49.9491233825684;3.4179866313934304;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6721;10kmE384N300;train
10142752;48.870609283447294;2.64165329933166;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6112;10kmE378N288;train
10143347;49.009334564209006;0.158038005232811;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4361;10kmE360N292;train
10143711;48.2682876586914;0.546800971031189;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4531;10kmE362N283;train
10144818;47.346923828125;0.7263976335525509;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4521;10kmE362N273;train
10145766;44.1533508300781;0.25626802444458;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3779;10kmE354N238;train
10146565;43.59878540039061;3.86413788795471;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6459;10kmE382N229;test
10148314;47.7608222961426;1.6128152608871498;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5185;10kmE369N277;test
10148372;45.884517669677706;0.4678946137428279;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4149;10kmE358N257;train
10148974;50.9065132141113;1.9325350522995;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5822;10kmE375N311;train
10149893;46.362491607666;0.7173716425895691;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4331;10kmE360N262;train
10150079;50.483821868896506;3.4265732765197794;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;6824;10kmE385N306;train
10151584;43.6396636962891;0.588368892669678;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;3949;10kmE356N232;train
10153483;50.7070655822754;1.5956749916076698;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;5517;10kmE372N310;train
10154013;46.6630516052246;4.29899644851685;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7075;10kmE388N263;test
10155253;45.1464309692383;0.710012912750244;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;4229;10kmE359N249;train
10157540;45.3914070129395;5.64609432220459;7;2792998;Ophrys apifera;Ophrys;Orchidaceae;Plantae;7981;10kmE397N248;train
