id,lat,lon,geometry,in_polygon,split
1213192,42.53255,2.79688,POINT (2.79688 42.53255),True,train
578180,43.04757,2.90955,POINT (2.90955 43.04757),True,train
1173762,43.53719,6.11083,POINT (6.11083 43.53719),True,train
1104683,42.73255,2.1809,POINT (2.1809 42.73255),True,train
1297702,43.41644,5.96251,POINT (5.96251 43.41644),True,train
1223323,43.33706,5.5356,POINT (5.5356 43.33706),True,train
839767,43.6536,3.15129,POINT (3.15129 43.6536),True,train
1122594,43.2453,3.27315,POINT (3.27315 43.2453),True,train
839557,42.47392,2.84831,POINT (2.84831 42.47392),True,train
856990,43.00524,2.19437,POINT (2.19437 43.00524),True,train
1278168,42.48471,2.88515,POINT (2.88515 42.48471),True,train
1288121,43.57866,5.75314,POINT (5.75314 43.57866),True,train
1069456,42.70226,2.50329,POINT (2.50329 42.70226),True,train
945807,43.65954,6.00352,POINT (6.00352 43.65954),True,train
716665,42.80383,2.907,POINT (2.907 42.80383),True,train
1140510,43.39552,3.08271,POINT (3.08271 43.39552),True,train
1105166,43.72063,5.72649,POINT (5.72649 43.72063),True,train
1175519,43.82503,7.18406,POINT (7.18406 43.82503),True,train
1123350,43.51866,6.60618,POINT (6.60618 43.51866),True,train
839569,43.40759,2.73479,POINT (2.73479 43.40759),True,train
1340132,43.27885,6.27465,POINT (6.27465 43.27885),True,train
644823,43.97526,7.40113,POINT (7.40113 43.97526),True,train
11565,42.56918,2.66639,POINT (2.66639 42.56918),True,train
1122162,43.66817,3.37325,POINT (3.37325 43.66817),True,train
787188,43.79469,5.34873,POINT (5.34873 43.79469),True,train
892864,43.19287,6.08447,POINT (6.08447 43.19287),True,train
733993,43.04498,2.73036,POINT (2.73036 43.04498),True,train
875058,43.88556,4.6194,POINT (4.6194 43.88556),True,train
1209605,43.34564,3.42628,POINT (3.42628 43.34564),True,train
1282876,43.1538,2.21115,POINT (2.21115 43.1538),True,train
874985,43.61108,3.05704,POINT (3.05704 43.61108),True,train
699019,43.52974,2.66985,POINT (2.66985 43.52974),True,train
1218001,43.15655,6.44317,POINT (6.44317 43.15655),True,train
1349000,42.36726,2.51539,POINT (2.51539 42.36726),True,train
682149,43.58456,5.93445,POINT (5.93445 43.58456),True,train
892259,42.87637,2.65297,POINT (2.65297 42.87637),True,train
1020402,43.2616,3.24665,POINT (3.24665 43.2616),True,train
1086947,42.91774,2.4759,POINT (2.4759 42.91774),True,train
1269144,43.54833,6.63262,POINT (6.63262 43.54833),True,train
1194160,43.71341,7.06566,POINT (7.06566 43.71341),True,train
664251,43.7417,4.63258,POINT (4.63258 43.7417),True,train
1175498,43.91275,3.51971,POINT (3.51971 43.91275),True,train
699331,43.55045,3.80832,POINT (3.80832 43.55045),True,train
1213165,43.20315,6.60786,POINT (6.60786 43.20315),True,train
1156015,43.65197,6.82117,POINT (6.82117 43.65197),True,train
1349678,42.66836,2.87595,POINT (2.87595 42.66836),True,train
872776,43.51588,3.53929,POINT (3.53929 43.51588),True,train
1217996,43.49932,6.59299,POINT (6.59299 43.49932),True,train
1316913,43.24347,1.90548,POINT (1.90548 43.24347),True,train
804253,43.52227,2.81961,POINT (2.81961 43.52227),True,train
1140270,42.65837,2.89989,POINT (2.89989 42.65837),True,train
945957,43.9636,6.97822,POINT (6.97822 43.9636),True,train
1325774,43.35689,5.16286,POINT (5.16286 43.35689),True,train
856966,43.79071,3.30936,POINT (3.30936 43.79071),True,train
1335253,43.43236,6.67438,POINT (6.67438 43.43236),True,train
1052311,43.64249,6.02942,POINT (6.02942 43.64249),True,train
1335069,43.39037,6.13053,POINT (6.13053 43.39037),True,train
1321489,43.03398,2.58319,POINT (2.58319 43.03398),True,train
1344390,42.57479,2.31259,POINT (2.31259 42.57479),True,train
734175,42.87907,2.94706,POINT (2.94706 42.87907),True,train
1016096,43.851,3.40205,POINT (3.40205 43.851),True,train
646839,43.59389,3.92746,POINT (3.92746 43.59389),True,train
1108850,43.60429,5.1408,POINT (5.1408 43.60429),True,train
733598,43.14879,6.3575,POINT (6.3575 43.14879),True,train
1227394,42.61308,2.14791,POINT (2.14791 42.61308),True,train
702979,43.38042,5.80072,POINT (5.80072 43.38042),True,train
1311407,42.47004,2.85734,POINT (2.85734 42.47004),True,train
716977,43.80451,4.80066,POINT (4.80066 43.80451),True,train
1055736,43.68718,4.985,POINT (4.985 43.68718),True,train
702906,43.45056,6.73349,POINT (6.73349 43.45056),True,train
146789,43.30657,6.53651,POINT (6.53651 43.30657),True,train
784551,43.6246,5.18862,POINT (5.18862 43.6246),True,train
1278681,43.37179,3.35918,POINT (3.35918 43.37179),True,train
773162,43.76819,7.08762,POINT (7.08762 43.76819),True,train
1102822,43.81433,4.30246,POINT (4.30246 43.81433),True,train
1316840,43.11866,2.92539,POINT (2.92539 43.11866),True,train
997107,44.25342,5.11066,POINT (5.11066 44.25342),True,train
1123158,43.6396,5.95537,POINT (5.95537 43.6396),True,train
1049988,43.99908,5.08247,POINT (5.08247 43.99908),True,train
1273859,43.35613,5.89367,POINT (5.89367 43.35613),True,train
1255608,42.65382,2.84791,POINT (2.84791 42.65382),True,train
981500,43.87372,4.39613,POINT (4.39613 43.87372),True,train
1237488,43.20992,1.72429,POINT (1.72429 43.20992),True,train
1068677,42.74041,3.03695,POINT (3.03695 42.74041),True,train
1014688,43.26829,5.71017,POINT (5.71017 43.26829),True,train
1104927,44.80211,3.56932,POINT (3.56932 44.80211),True,train
1321224,43.45017,6.78027,POINT (6.78027 43.45017),True,train
1297941,43.24358,2.80333,POINT (2.80333 43.24358),True,train
1306869,43.34227,5.73857,POINT (5.73857 43.34227),True,train
1260197,43.19891,2.8696,POINT (2.8696 43.19891),True,train
910209,43.91264,5.16463,POINT (5.16463 43.91264),True,train
1223257,43.23154,6.54397,POINT (6.54397 43.23154),True,train
1208945,42.75794,2.74687,POINT (2.74687 42.75794),True,train
944637,44.05545,5.52692,POINT (5.52692 44.05545),True,train
1325910,43.22799,6.56475,POINT (6.56475 43.22799),True,train
1204553,43.57681,5.88005,POINT (5.88005 43.57681),True,train
1241774,43.43357,5.38475,POINT (5.38475 43.43357),True,train
1297523,43.33066,3.1228,POINT (3.1228 43.33066),True,train
1264119,42.79112,2.48157,POINT (2.48157 42.79112),True,train
1283530,42.79392,2.16046,POINT (2.16046 42.79392),True,train
945541,43.99968,3.75991,POINT (3.75991 43.99968),True,train
1213643,43.19123,2.34307,POINT (2.34307 43.19123),True,train
1193641,43.46236,3.00047,POINT (3.00047 43.46236),True,train
925651,42.45262,2.55902,POINT (2.55902 42.45262),True,train
821599,42.4502,2.77845,POINT (2.77845 42.4502),True,train
1259751,43.35223,2.95263,POINT (2.95263 43.35223),True,train
717047,43.54052,5.73975,POINT (5.73975 43.54052),True,train
664291,44.01077,4.25797,POINT (4.25797 44.01077),True,train
1176370,43.84512,4.19985,POINT (4.19985 43.84512),True,train
734088,43.06147,1.98968,POINT (1.98968 43.06147),True,train
699002,42.53336,2.67086,POINT (2.67086 42.53336),True,train
1326196,43.28305,2.33738,POINT (2.33738 43.28305),True,train
1104988,44.06284,3.90379,POINT (3.90379 44.06284),True,train
1241571,43.47048,5.6222,POINT (5.6222 43.47048),True,train
1259781,43.05476,2.56294,POINT (2.56294 43.05476),True,train
1017205,43.74081,7.41132,POINT (7.41132 43.74081),True,train
1297073,43.53245,6.72919,POINT (6.72919 43.53245),True,train
646132,43.0866,6.14059,POINT (6.14059 43.0866),True,train
1237108,43.55283,6.9385,POINT (6.9385 43.55283),True,train
1316869,42.55094,2.20907,POINT (2.20907 42.55094),True,train
1259571,42.4206,2.52663,POINT (2.52663 42.4206),True,train
1122736,43.20245,2.90819,POINT (2.90819 43.20245),True,train
927888,43.70324,3.94102,POINT (3.94102 43.70324),True,train
892569,43.5116,3.76267,POINT (3.76267 43.5116),True,train
1193775,44.27605,4.48204,POINT (4.48204 44.27605),True,train
838747,43.32021,5.65725,POINT (5.65725 43.32021),True,train
1340150,43.30832,5.95527,POINT (5.95527 43.30832),True,train
697179,43.9799,3.43719,POINT (3.43719 43.9799),True,train
1104630,43.39879,2.61207,POINT (2.61207 43.39879),True,train
784857,42.60514,2.66201,POINT (2.66201 42.60514),True,train
1194026,43.18133,6.25725,POINT (6.25725 43.18133),True,train
856337,44.15801,4.6436,POINT (4.6436 44.15801),True,train
857301,44.02658,3.90687,POINT (3.90687 44.02658),True,train
1292470,42.46521,2.46233,POINT (2.46233 42.46521),True,train
943452,43.39568,6.7119,POINT (6.7119 43.39568),True,train
679800,43.2661,5.66141,POINT (5.66141 43.2661),True,train
1158728,43.35566,5.23544,POINT (5.23544 43.35566),True,train
1016101,43.22117,3.17719,POINT (3.17719 43.22117),True,train
664309,43.68979,4.33953,POINT (4.33953 43.68979),True,train
1232426,43.49554,5.57853,POINT (5.57853 43.49554),True,train
1287607,42.92022,2.45976,POINT (2.45976 42.92022),True,train
1052209,43.8475,4.249741,POINT (4.249741 43.8475),True,train
875027,44.50901,3.80439,POINT (3.80439 44.50901),True,train
1102828,43.73147,5.15493,POINT (5.15493 43.73147),True,train
717045,43.6455,5.65772,POINT (5.65772 43.6455),True,train
685393,43.64754,4.91407,POINT (4.91407 43.64754),True,train
755284,43.40214,3.18088,POINT (3.18088 43.40214),True,train
751421,42.95609,2.03123,POINT (2.03123 42.95609),True,train
1251432,42.47923,2.78539,POINT (2.78539 42.47923),True,train
967160,43.82627,4.87345,POINT (4.87345 43.82627),True,train
681969,43.68499,4.58875,POINT (4.58875 43.68499),True,train
910408,43.79384,6.7389,POINT (6.7389 43.79384),True,train
1108797,43.41842,3.15429,POINT (3.15429 43.41842),True,train
646627,43.36477,1.92319,POINT (1.92319 43.36477),True,train
11572,43.24035,2.18753,POINT (2.18753 43.24035),True,train
857594,43.37687,6.17077,POINT (6.17077 43.37687),True,train
1264766,42.81981,2.83462,POINT (2.83462 42.81981),True,train
13229,43.51664,6.59819,POINT (6.59819 43.51664),True,train
1241939,42.73643,2.91543,POINT (2.91543 42.73643),True,train
1105103,44.17941,4.36635,POINT (4.36635 44.17941),True,train
1320969,43.26439,5.76774,POINT (5.76774 43.26439),True,train
1250301,43.26929,5.61789,POINT (5.61789 43.26929),True,train
1237417,43.10501,2.59858,POINT (2.59858 43.10501),True,train
981232,43.3036,2.3029,POINT (2.3029 43.3036),True,train
751890,43.58158,5.04367,POINT (5.04367 43.58158),True,train
910388,43.67302,6.91914,POINT (6.91914 43.67302),True,train
1241271,43.32403,3.17065,POINT (3.17065 43.32403),True,train
1227045,42.57481,2.46056,POINT (2.46056 42.57481),True,train
1255423,43.31437,5.80619,POINT (5.80619 43.31437),True,train
1288346,42.77319,2.18092,POINT (2.18092 42.77319),True,train
1325913,43.29305,6.50801,POINT (6.50801 43.29305),True,train
1269157,43.44703,6.34977,POINT (6.34977 43.44703),True,train
1302624,42.97965,2.86968,POINT (2.86968 42.97965),True,train
647096,43.43668,5.42638,POINT (5.42638 43.43668),True,train
874240,44.13549,5.29572,POINT (5.29572 44.13549),True,train
1228061,42.41674,1.96033,POINT (1.96033 42.41674),True,train
1292475,42.73478,2.79367,POINT (2.79367 42.73478),True,train
646678,42.54715,2.86434,POINT (2.86434 42.54715),True,train
1208788,43.31667,6.36269,POINT (6.36269 43.31667),True,train
1223535,42.57703,1.992557,POINT (1.992557 42.57703),True,train
997049,43.26918,2.82608,POINT (2.82608 43.26918),True,train
734054,43.15725,2.05057,POINT (2.05057 43.15725),True,train
1223321,43.22764,5.53112,POINT (5.53112 43.22764),True,train
821931,43.46041,3.81764,POINT (3.81764 43.46041),True,train
751766,43.89439,4.444,POINT (4.444 43.89439),True,train
945230,42.66256,2.70385,POINT (2.70385 42.66256),True,train
909795,43.29111,1.90864,POINT (1.90864 43.29111),True,train
716558,43.05906,2.18697,POINT (2.18697 43.05906),True,train
1297237,42.90921,2.70524,POINT (2.70524 42.90921),True,train
945913,43.70592,6.81841,POINT (6.81841 43.70592),True,train
840066,43.47153,6.28801,POINT (6.28801 43.47153),True,train
1193691,43.18486,3.18151,POINT (3.18151 43.18486),True,train
1311833,43.53336,6.27324,POINT (6.27324 43.53336),True,train
1016599,43.22322,1.96741,POINT (1.96741 43.22322),True,train
1236513,43.33411,6.3739,POINT (6.3739 43.33411),True,train
1278046,42.45919,2.51012,POINT (2.51012 42.45919),True,train
963218,42.96081,2.56872,POINT (2.56872 42.96081),True,train
751756,43.87226,4.04761,POINT (4.04761 43.87226),True,train
755228,43.72578,4.336,POINT (4.336 43.72578),True,train
702923,44.26721,4.65838,POINT (4.65838 44.26721),True,train
751835,43.6925,4.38892,POINT (4.38892 43.6925),True,train
1087112,43.85851,4.1238,POINT (4.1238 43.85851),True,train
1156038,43.92902,4.09162,POINT (4.09162 43.92902),True,train
857332,43.76981,4.48086,POINT (4.48086 43.76981),True,train
1293496,42.35247,2.48772,POINT (2.48772 42.35247),True,train
1105420,43.71446,6.52036,POINT (6.52036 43.71446),True,train
856947,42.48635,2.77409,POINT (2.77409 42.48635),True,train
878723,43.84703,4.573,POINT (4.573 43.84703),True,train
667755,43.71452,4.46128,POINT (4.46128 43.71452),True,train
999365,43.7067,5.82672,POINT (5.82672 43.7067),True,train
1340140,43.17566,6.11775,POINT (6.11775 43.17566),True,train
697111,43.3894,5.18357,POINT (5.18357 43.3894),True,train
720404,43.79175,4.55333,POINT (4.55333 43.79175),True,train
720450,43.29446,2.67478,POINT (2.67478 43.29446),True,train
664615,43.71529,6.5451,POINT (6.5451 43.71529),True,train
1067504,43.64008,4.76597,POINT (4.76597 43.64008),True,train
703032,43.76396,5.07769,POINT (5.07769 43.76396),True,train
1158685,43.54734,4.37754,POINT (4.37754 43.54734),True,train
857366,43.55135,4.79873,POINT (4.79873 43.55135),True,train
927935,43.45753,4.73395,POINT (4.73395 43.45753),True,train
1158589,43.61957,4.71826,POINT (4.71826 43.61957),True,train
875112,43.62201,4.42015,POINT (4.42015 43.62201),True,train
999190,43.61712,4.66907,POINT (4.66907 43.61712),True,train
646939,43.47706,4.75584,POINT (4.75584 43.47706),True,train
1140558,43.6143,4.62069,POINT (4.62069 43.6143),True,train
734472,43.57063,4.82176,POINT (4.82176 43.57063),True,train
1052231,43.67276,5.06065,POINT (5.06065 43.67276),True,train
734493,43.77973,4.3307,POINT (4.3307 43.77973),True,train
1312069,42.49939,2.91303,POINT (2.91303 42.49939),True,train
32337,42.43538,2.55434,POINT (2.55434 42.43538),True,train
1156347,43.82258,4.12752,POINT (4.12752 43.82258),True,train
1232997,42.4914,2.68942,POINT (2.68942 42.4914),True,train
822295,43.64808,6.17769,POINT (6.17769 43.64808),True,train
613221,42.39983,2.54686,POINT (2.54686 42.39983),True,train
1050014,43.44975,6.70886,POINT (6.70886 43.44975),True,train
1194076,43.79541,6.78847,POINT (6.78847 43.79541),True,train
1038201,43.98924,3.586,POINT (3.586 43.98924),True,train
1251454,42.50372,2.44559,POINT (2.44559 42.50372),True,train
1038027,44.15321,4.21863,POINT (4.21863 44.15321),True,train
667665,44.26523,4.2825,POINT (4.2825 44.26523),True,train
1223937,42.45628,2.38646,POINT (2.38646 42.45628),True,train
1049665,43.62582,3.27878,POINT (3.27878 43.62582),True,train
1179815,42.65902,2.65538,POINT (2.65538 42.65902),True,train
720383,43.74239,4.30953,POINT (4.30953 43.74239),True,train
1104843,43.2211,2.41232,POINT (2.41232 43.2211),True,train
1162200,43.85394,5.07001,POINT (5.07001 43.85394),True,train
697284,43.12359,6.16271,POINT (6.16271 43.12359),True,train
1162271,43.67511,5.11003,POINT (5.11003 43.67511),True,train
928093,43.11891,6.0403,POINT (6.0403 43.11891),True,train
1325489,42.67217,2.70355,POINT (2.70355 42.67217),True,train
663404,43.82723,5.2712,POINT (5.2712 43.82723),True,train
822284,43.56161,6.28201,POINT (6.28201 43.56161),True,train
980478,43.89115,5.0917,POINT (5.0917 43.89115),True,train
1251070,42.54111,2.87277,POINT (2.87277 42.54111),True,train
1311540,42.50864,2.84102,POINT (2.84102 42.50864),True,train
650393,43.81751,4.70014,POINT (4.70014 43.81751),True,train
685594,43.80949,4.8998,POINT (4.8998 43.80949),True,train
1104057,43.21107,2.04323,POINT (2.04323 43.21107),True,train
1242326,42.42931,2.15949,POINT (2.15949 42.42931),True,train
1278250,43.46461,3.63028,POINT (3.63028 43.46461),True,train
685449,43.25686,2.65476,POINT (2.65476 43.25686),True,train
606142,42.40255,2.67041,POINT (2.67041 42.40255),True,train
825740,43.67609,4.7627,POINT (4.7627 43.67609),True,train
703024,44.12508,5.07169,POINT (5.07169 44.12508),True,train
1073306,42.59932,2.83368,POINT (2.83368 42.59932),True,train
773065,43.58931,3.55592,POINT (3.55592 43.58931),True,train
1157821,43.99675,5.03281,POINT (5.03281 43.99675),True,train
896175,43.56195,3.41017,POINT (3.41017 43.56195),True,train
910516,43.85692,7.03346,POINT (7.03346 43.85692),True,train
856328,43.341,1.85221,POINT (1.85221 43.341),True,train
907710,43.80073,3.75637,POINT (3.75637 43.80073),True,train
1312084,43.35864,2.90507,POINT (2.90507 43.35864),True,train
1120398,44.5134,3.87951,POINT (3.87951 44.5134),True,train
1325962,43.58108,5.85518,POINT (5.85518 43.58108),True,train
755300,44.28903,3.45216,POINT (3.45216 44.28903),True,train
662269,44.02621,5.27968,POINT (5.27968 44.02621),True,train
1139739,43.69662,5.18265,POINT (5.18265 43.69662),True,train
1288143,43.36949,5.44337,POINT (5.44337 43.36949),True,train
1273238,43.16582,6.26964,POINT (6.26964 43.16582),True,train
1214253,42.66045,2.65162,POINT (2.65162 42.66045),True,train
1204609,43.39946,5.12327,POINT (5.12327 43.39946),True,train
1014685,43.67836,5.58087,POINT (5.58087 43.67836),True,train
856338,44.12413,4.34666,POINT (4.34666 44.12413),True,train
945827,43.29818,6.00358,POINT (6.00358 43.29818),True,train
1175506,43.7843,5.12567,POINT (5.12567 43.7843),True,train
1227691,43.42238,5.45745,POINT (5.45745 43.42238),True,train
97941,42.86525,2.32387,POINT (2.32387 42.86525),True,train
1246484,42.63606,2.84403,POINT (2.84403 42.63606),True,train
874663,42.88145,2.23501,POINT (2.23501 42.88145),True,train
699155,43.55469,2.766,POINT (2.766 43.55469),True,train
720451,42.75235,2.69283,POINT (2.69283 42.75235),True,train
737870,44.22702,4.93767,POINT (4.93767 44.22702),True,train
1316237,42.49939,1.87855,POINT (1.87855 42.49939),True,train
1144286,43.74935,5.55065,POINT (5.55065 43.74935),True,train
1255574,43.47578,3.68318,POINT (3.68318 43.47578),True,train
749404,43.36066,2.83959,POINT (2.83959 43.36066),True,train
943003,43.34989,5.50713,POINT (5.50713 43.34989),True,train
1193383,43.444,3.5473,POINT (3.5473 43.444),True,train
927533,44.53657,3.37266,POINT (3.37266 44.53657),True,train
856950,44.71771,3.37656,POINT (3.37656 44.71771),True,train
878614,43.98027,4.36084,POINT (4.36084 43.98027),True,train
716765,42.75792,2.5207,POINT (2.5207 42.75792),True,train
698647,43.3854,5.92365,POINT (5.92365 43.3854),True,train
1138301,43.56118,4.30254,POINT (4.30254 43.56118),True,train
892257,42.8045,2.6619,POINT (2.6619 42.8045),True,train
752113,43.42689,6.5622,POINT (6.5622 43.42689),True,train
1068862,44.20579,4.18826,POINT (4.18826 44.20579),True,train
896170,43.75624,6.69144,POINT (6.69144 43.75624),True,train
663919,43.83934,3.50305,POINT (3.50305 43.83934),True,train
1283035,43.44766,6.90723,POINT (6.90723 43.44766),True,train
1214066,43.42883,5.53513,POINT (5.53513 43.42883),True,train
804139,43.42446,3.52471,POINT (3.52471 43.42446),True,train
1330638,43.44646,5.53989,POINT (5.53989 43.44646),True,train
1330022,43.21535,5.72915,POINT (5.72915 43.21535),True,train
667889,43.76678,7.03808,POINT (7.03808 43.76678),True,train
1218642,43.346,5.23549,POINT (5.23549 43.346),True,train
928052,43.93295,5.21276,POINT (5.21276 43.93295),True,train
751947,43.10278,6.09044,POINT (6.09044 43.10278),True,train
808084,43.50655,5.79167,POINT (5.79167 43.50655),True,train
1237167,43.38012,5.84997,POINT (5.84997 43.38012),True,train
1340384,42.76202,2.99512,POINT (2.99512 42.76202),True,train
909926,43.34854,2.42038,POINT (2.42038 43.34854),True,train
1090667,44.17258,4.24171,POINT (4.24171 44.17258),True,train
1241962,42.53329,2.50113,POINT (2.50113 42.53329),True,train
961297,43.30266,2.05549,POINT (2.05549 43.30266),True,train
1051827,42.98867,2.22152,POINT (2.22152 42.98867),True,train
998414,44.15263,4.89425,POINT (4.89425 44.15263),True,train
981438,43.98432,4.43529,POINT (4.43529 43.98432),True,train
1232355,43.29932,6.58507,POINT (6.58507 43.29932),True,train
927492,43.28222,2.50321,POINT (2.50321 43.28222),True,train
1330884,42.51207,2.07797,POINT (2.07797 42.51207),True,train
1090654,43.5251,3.68695,POINT (3.68695 43.5251),True,train
1105003,44.25378,4.08317,POINT (4.08317 44.25378),True,train
1087512,43.51702,6.55686,POINT (6.55686 43.51702),True,train
1139734,44.48044,3.93344,POINT (3.93344 44.48044),True,train
1321327,43.33609,5.05663,POINT (5.05663 43.33609),True,train
1273390,42.84399,2.49191,POINT (2.49191 42.84399),True,train
1162237,43.20808,6.00971,POINT (6.00971 43.20808),True,train
1222486,42.52408,2.12966,POINT (2.12966 42.52408),True,train
1069480,43.27856,2.4543,POINT (2.4543 43.27856),True,train
1038026,44.13614,4.57061,POINT (4.57061 44.13614),True,train
664226,44.49985,3.95656,POINT (3.95656 44.49985),True,train
963552,44.61317,3.43941,POINT (3.43941 44.61317),True,train
731931,44.67377,3.25529,POINT (3.25529 44.67377),True,train
1049588,43.46598,5.27586,POINT (5.27586 43.46598),True,train
961001,43.71707,4.85832,POINT (4.85832 43.71707),True,train
819554,43.4364,5.0313,POINT (5.0313 43.4364),True,train
808034,43.21417,5.71426,POINT (5.71426 43.21417),True,train
1228087,43.21704,1.82484,POINT (1.82484 43.21704),True,train
893011,43.47915,6.50956,POINT (6.50956 43.47915),True,train
751571,42.78842,2.44333,POINT (2.44333 42.78842),True,train
945808,43.2773,5.93127,POINT (5.93127 43.2773),True,train
1086755,43.41849,2.63434,POINT (2.63434 43.41849),True,train
999534,43.28099,6.52154,POINT (6.52154 43.28099),True,train
961489,43.61386,6.22942,POINT (6.22942 43.61386),True,train
1273222,43.48895,6.76719,POINT (6.76719 43.48895),True,train
1232393,43.29683,5.80099,POINT (5.80099 43.29683),True,train
874636,43.72343,3.39146,POINT (3.39146 43.72343),True,train
1297225,42.8823,2.92196,POINT (2.92196 42.8823),True,train
1335625,43.26981,2.30648,POINT (2.30648 43.26981),True,train
1102860,43.53906,6.16013,POINT (6.16013 43.53906),True,train
574616,42.66355,2.18296,POINT (2.18296 42.66355),True,train
1297744,43.2992,5.42306,POINT (5.42306 43.2992),True,train
1316494,43.28452,2.91248,POINT (2.91248 43.28452),True,train
1312073,43.17183,2.93718,POINT (2.93718 43.17183),True,train
40048,43.11623,2.80018,POINT (2.80018 43.11623),True,train
43806,43.21711,1.9748,POINT (1.9748 43.21711),True,train
106697,42.77567,2.00833,POINT (2.00833 42.77567),True,train
122718,42.93664,2.48831,POINT (2.48831 42.93664),True,train
1312523,43.23553,3.15123,POINT (3.15123 43.23553),True,train
1316816,43.40022,3.289,POINT (3.289 43.40022),True,train
1246233,43.31069,6.5128,POINT (6.5128 43.31069),True,train
1344892,43.50018,5.42811,POINT (5.42811 43.50018),True,train
1231919,43.42124,3.54472,POINT (3.54472 43.42124),True,train
1232402,43.51809,5.78571,POINT (5.78571 43.51809),True,train
1311850,43.33102,5.81105,POINT (5.81105 43.33102),True,train
1241199,43.40616,5.201,POINT (5.201 43.40616),True,train
1340171,43.51102,5.8358,POINT (5.8358 43.51102),True,train
1194065,43.72017,6.69352,POINT (6.69352 43.72017),True,train
1307782,43.27412,2.26084,POINT (2.26084 43.27412),True,train
1278000,43.37931,3.58503,POINT (3.58503 43.37931),True,train
1204510,43.40042,6.63865,POINT (6.63865 43.40042),True,train
1086390,43.5997,3.15768,POINT (3.15768 43.5997),True,train
892346,43.35456,2.02387,POINT (2.02387 43.35456),True,train
1176381,43.94979,5.18631,POINT (5.18631 43.94979),True,train
714743,44.06687,5.37625,POINT (5.37625 44.06687),True,train
715982,43.27028,5.75938,POINT (5.75938 43.27028),True,train
682345,43.77553,7.3601,POINT (7.3601 43.77553),True,train
1330871,43.15917,2.46094,POINT (2.46094 43.15917),True,train
1085064,44.16692,5.19308,POINT (5.19308 44.16692),True,train
1311239,43.5476,6.86068,POINT (6.86068 43.5476),True,train
1204087,43.10252,2.47342,POINT (2.47342 43.10252),True,train
1140861,43.83289,6.83693,POINT (6.83693 43.83289),True,train
769939,43.87705,7.10703,POINT (7.10703 43.87705),True,train
751036,44.12085,5.37193,POINT (5.37193 44.12085),True,train
767287,43.62398,7.09487,POINT (7.09487 43.62398),True,train
720491,43.89167,4.070528,POINT (4.070528 43.89167),True,train
662268,43.66635,5.30915,POINT (5.30915 43.66635),True,train
1104781,43.47475,2.92454,POINT (2.92454 43.47475),True,train
734476,43.87275,4.71998,POINT (4.71998 43.87275),True,train
1122180,43.39228,5.65187,POINT (5.65187 43.39228),True,train
1264728,43.39386,3.33888,POINT (3.33888 43.39386),True,train
1034747,43.30472,6.17515,POINT (6.17515 43.30472),True,train
734879,43.82434,7.15925,POINT (7.15925 43.82434),True,train
910012,44.54763,3.54793,POINT (3.54793 44.54763),True,train
681226,43.63167,2.83094,POINT (2.83094 43.63167),True,train
647285,43.55022,7.04917,POINT (7.04917 43.55022),True,train
872847,44.20713,4.21317,POINT (4.21317 44.20713),True,train
1122601,44.71293,3.30125,POINT (3.30125 44.71293),True,train
1344868,43.26276,5.54074,POINT (5.54074 43.26276),True,train
1345089,43.35925,2.75403,POINT (2.75403 43.35925),True,train
1316828,43.15939,3.03416,POINT (3.03416 43.15939),True,train
749652,43.12929,1.93095,POINT (1.93095 43.12929),True,train
927704,43.01642,2.34021,POINT (2.34021 43.01642),True,train
819863,44.07443,3.50141,POINT (3.50141 44.07443),True,train
1320668,43.55797,6.68588,POINT (6.68588 43.55797),True,train
1236716,43.05104,2.13939,POINT (2.13939 43.05104),True,train
913693,43.7787,5.39933,POINT (5.39933 43.7787),True,train
1002699,43.7852,4.10634,POINT (4.10634 43.7852),True,train
910115,43.87626,4.44487,POINT (4.44487 43.87626),True,train
1288069,43.22491,6.3618,POINT (6.3618 43.22491),True,train
1311268,43.15059,6.13918,POINT (6.13918 43.15059),True,train
769688,43.67297,5.45734,POINT (5.45734 43.67297),True,train
1209657,42.34649,2.53563,POINT (2.53563 42.34649),True,train
945792,43.25125,5.73617,POINT (5.73617 43.25125),True,train
1302139,43.45479,3.70331,POINT (3.70331 43.45479),True,train
1288318,42.81716,2.7101,POINT (2.7101 42.81716),True,train
1284014,42.53921,2.45303,POINT (2.45303 42.53921),True,train
945280,43.31796,2.02879,POINT (2.02879 43.31796),True,train
1301986,42.49322,2.961,POINT (2.961 42.49322),True,train
1254921,42.72343,3.01172,POINT (3.01172 42.72343),True,train
949357,43.82466,3.85337,POINT (3.85337 43.82466),True,train
1222706,43.4374,6.06821,POINT (6.06821 43.4374),True,train
1231932,42.77738,3.0233,POINT (3.0233 42.77738),True,train
1288313,42.87878,2.7983,POINT (2.7983 42.87878),True,train
945872,43.14704,6.30853,POINT (6.30853 43.14704),True,train
768391,43.19419,2.53922,POINT (2.53922 43.19419),True,train
1104253,43.91747,4.89023,POINT (4.89023 43.91747),True,train
1245789,43.29559,3.39,POINT (3.39 43.29559),True,train
1345073,42.76345,2.84715,POINT (2.84715 42.76345),True,train
1269425,42.58038,2.11654,POINT (2.11654 42.58038),True,train
1321451,42.60285,2.96033,POINT (2.96033 42.60285),True,train
1264756,42.65924,2.948,POINT (2.948 42.65924),True,train
755214,44.19008,4.56551,POINT (4.56551 44.19008),True,train
