lon,lat,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon,lucas_matching_ids,split,source,id,x_EPSG_32631,y_EPSG_32631
7.39799,43.974,2019,10.0,600.0,ALPINE,France,9465.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,2560.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,10268.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,3885.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,1201.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,8573.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,4558.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,5551.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,5542.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,10800.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,8428.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,10317.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,976.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,10367.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,544.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,2749.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
7.39799,43.974,2019,10.0,600.0,ALPINE,France,2025.0,1032681,POINT (7.39799 43.974),True,644823 ,train,glc24_CBN-Med,1032681,852771.6078308243,4878395.295934627
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,6235.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,10460.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,3935.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,7318.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,10909.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,1539.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,2474.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,4498.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,10255.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,4238.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,6079.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,10711.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,5618.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,9636.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,11157.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,1654.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,10600.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,10073.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,8208.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,694.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,7536.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,10247.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,5412.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
2.4367,42.8575,2019,1.0,,MEDITERRANEAN,France,3669.0,1037508,POINT (2.4367 42.8575),True,734212 ,train,glc24_CBN-Med,1037508,453980.32888094545,4745144.483344758
3.038326,42.775631,2018,10.0,16.0,MEDITERRANEAN,France,5799.0,1052782,POINT (3.038326 42.775631),True,1108988 1104963 1098961 396858 464088 ,train,glc24_CBN-Med,1052782,503135.23153260234,4735900.202508648
3.038326,42.775631,2018,10.0,16.0,MEDITERRANEAN,France,2926.0,1052782,POINT (3.038326 42.775631),True,1108988 1104963 1098961 396858 464088 ,train,glc24_CBN-Med,1052782,503135.23153260234,4735900.202508648
3.038326,42.775631,2018,10.0,16.0,MEDITERRANEAN,France,7968.0,1052782,POINT (3.038326 42.775631),True,1108988 1104963 1098961 396858 464088 ,train,glc24_CBN-Med,1052782,503135.23153260234,4735900.202508648
3.038326,42.775631,2018,10.0,16.0,MEDITERRANEAN,France,5203.0,1052782,POINT (3.038326 42.775631),True,1108988 1104963 1098961 396858 464088 ,train,glc24_CBN-Med,1052782,503135.23153260234,4735900.202508648
3.038326,42.775631,2018,10.0,16.0,MEDITERRANEAN,France,9877.0,1052782,POINT (3.038326 42.775631),True,1108988 1104963 1098961 396858 464088 ,train,glc24_CBN-Med,1052782,503135.23153260234,4735900.202508648
3.038326,42.775631,2018,10.0,16.0,MEDITERRANEAN,France,2243.0,1052782,POINT (3.038326 42.775631),True,1108988 1104963 1098961 396858 464088 ,train,glc24_CBN-Med,1052782,503135.23153260234,4735900.202508648
3.038326,42.775631,2018,10.0,16.0,MEDITERRANEAN,France,3441.0,1052782,POINT (3.038326 42.775631),True,1108988 1104963 1098961 396858 464088 ,train,glc24_CBN-Med,1052782,503135.23153260234,4735900.202508648
3.038326,42.775631,2018,10.0,16.0,MEDITERRANEAN,France,1531.0,1052782,POINT (3.038326 42.775631),True,1108988 1104963 1098961 396858 464088 ,train,glc24_CBN-Med,1052782,503135.23153260234,4735900.202508648
3.038326,42.775631,2018,10.0,16.0,MEDITERRANEAN,France,9328.0,1052782,POINT (3.038326 42.775631),True,1108988 1104963 1098961 396858 464088 ,train,glc24_CBN-Med,1052782,503135.23153260234,4735900.202508648
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,10909.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,11157.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,6118.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,4003.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,9458.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,10073.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,4530.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,2634.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,10026.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,2421.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,476.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,6874.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,1304.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,5219.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,11193.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,8340.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,6039.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,9572.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
3.00014,43.01719,2019,1.0,,MEDITERRANEAN,France,2932.0,1060678,POINT (3.00014 43.01719),True,432094 ,train,glc24_CBN-Med,1060678,500011.40798758186,4762723.719235872
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,7054.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,476.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,6874.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,6039.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,3993.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,11193.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,2421.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,1304.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,9572.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,3669.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,5474.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,1254.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,6652.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,2634.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,876.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,10520.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
6.09619,43.10289,2020,10.0,60.0,MEDITERRANEAN,France,5721.0,1083382,POINT (6.09619 43.10289),True,758768 751947 747310 496876 ,train,glc24_CBN-Med,1083382,751952.1423425821,4776894.7085338365
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,982.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,11013.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,5723.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,2121.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,7990.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,5557.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,2036.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,8542.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,69.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,7288.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,4530.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,3894.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,2120.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,1254.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,7259.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,923.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,3358.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,3993.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
4.986112,44.263278,2021,5.0,-inf,MEDITERRANEAN,France,9714.0,1085261,POINT (4.986112 44.263278),True,1139448 1133222 ,train,glc24_CBN-Med,1085261,658529.8073828443,4903033.359011848
6.797925,43.564197,2021,5.0,200.0,MEDITERRANEAN,France,4525.0,1087585,POINT (6.797925 43.564197),True,845613 837625 834246 ,train,glc24_CBN-Med,1087585,806726.712525822,4830482.305019811
6.797925,43.564197,2021,5.0,200.0,MEDITERRANEAN,France,5487.0,1087585,POINT (6.797925 43.564197),True,845613 837625 834246 ,train,glc24_CBN-Med,1087585,806726.712525822,4830482.305019811
5.23868,44.18508,2019,1.0,,MEDITERRANEAN,France,3043.0,1092444,POINT (5.23868 44.18508),True,411679 ,train,glc24_CBN-Med,1092444,678926.6612929896,4894866.552543584
5.23868,44.18508,2019,1.0,,MEDITERRANEAN,France,1276.0,1092444,POINT (5.23868 44.18508),True,411679 ,train,glc24_CBN-Med,1092444,678926.6612929896,4894866.552543584
5.23868,44.18508,2019,1.0,,MEDITERRANEAN,France,9636.0,1092444,POINT (5.23868 44.18508),True,411679 ,train,glc24_CBN-Med,1092444,678926.6612929896,4894866.552543584
5.23868,44.18508,2019,1.0,,MEDITERRANEAN,France,1539.0,1092444,POINT (5.23868 44.18508),True,411679 ,train,glc24_CBN-Med,1092444,678926.6612929896,4894866.552543584
5.23868,44.18508,2019,1.0,,MEDITERRANEAN,France,5412.0,1092444,POINT (5.23868 44.18508),True,411679 ,train,glc24_CBN-Med,1092444,678926.6612929896,4894866.552543584
5.23868,44.18508,2019,1.0,,MEDITERRANEAN,France,4238.0,1092444,POINT (5.23868 44.18508),True,411679 ,train,glc24_CBN-Med,1092444,678926.6612929896,4894866.552543584
5.23868,44.18508,2019,1.0,,MEDITERRANEAN,France,5542.0,1092444,POINT (5.23868 44.18508),True,411679 ,train,glc24_CBN-Med,1092444,678926.6612929896,4894866.552543584
5.23868,44.18508,2019,1.0,,MEDITERRANEAN,France,963.0,1092444,POINT (5.23868 44.18508),True,411679 ,train,glc24_CBN-Med,1092444,678926.6612929896,4894866.552543584
6.52067,43.1654,2020,10.0,-inf,MEDITERRANEAN,France,7777.0,1097386,POINT (6.52067 43.1654),True,1299353 ,train,glc24_CBN-Med,1097386,786204.8556836506,4785201.911368165
6.52067,43.1654,2020,10.0,-inf,MEDITERRANEAN,France,1121.0,1097386,POINT (6.52067 43.1654),True,1299353 ,train,glc24_CBN-Med,1097386,786204.8556836506,4785201.911368165
6.52067,43.1654,2020,10.0,-inf,MEDITERRANEAN,France,1531.0,1097386,POINT (6.52067 43.1654),True,1299353 ,train,glc24_CBN-Med,1097386,786204.8556836506,4785201.911368165
6.52067,43.1654,2020,10.0,-inf,MEDITERRANEAN,France,1842.0,1097386,POINT (6.52067 43.1654),True,1299353 ,train,glc24_CBN-Med,1097386,786204.8556836506,4785201.911368165
6.52067,43.1654,2020,10.0,-inf,MEDITERRANEAN,France,1160.0,1097386,POINT (6.52067 43.1654),True,1299353 ,train,glc24_CBN-Med,1097386,786204.8556836506,4785201.911368165
6.52067,43.1654,2020,10.0,-inf,MEDITERRANEAN,France,8924.0,1097386,POINT (6.52067 43.1654),True,1299353 ,train,glc24_CBN-Med,1097386,786204.8556836506,4785201.911368165
6.52067,43.1654,2020,10.0,-inf,MEDITERRANEAN,France,8785.0,1097386,POINT (6.52067 43.1654),True,1299353 ,train,glc24_CBN-Med,1097386,786204.8556836506,4785201.911368165
6.52067,43.1654,2020,10.0,-inf,MEDITERRANEAN,France,1625.0,1097386,POINT (6.52067 43.1654),True,1299353 ,train,glc24_CBN-Med,1097386,786204.8556836506,4785201.911368165
6.52067,43.1654,2020,10.0,-inf,MEDITERRANEAN,France,3565.0,1097386,POINT (6.52067 43.1654),True,1299353 ,train,glc24_CBN-Med,1097386,786204.8556836506,4785201.911368165
6.52067,43.1654,2020,10.0,-inf,MEDITERRANEAN,France,9877.0,1097386,POINT (6.52067 43.1654),True,1299353 ,train,glc24_CBN-Med,1097386,786204.8556836506,4785201.911368165
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,9936.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,7211.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,5483.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,10844.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,1736.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,6039.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,9458.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,9572.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,2634.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,2421.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,10715.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,10520.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,5901.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,11193.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,9541.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,4530.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
5.59063,43.34748,2017,1.0,,MEDITERRANEAN,France,1473.0,1103621,POINT (5.59063 43.34748),True,182599 52610 ,train,glc24_CBN-Med,1103621,709968.4273011659,4802662.533043845
