lon,lat,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon
4.38657,43.5224,2021,10.0,200.0,MEDITERRANEAN,France,8027.0,862060,POINT (4.38657 43.5224),True
4.38657,43.5224,2021,10.0,200.0,MEDITERRANEAN,France,2075.0,862060,POINT (4.38657 43.5224),True
4.38657,43.5224,2021,10.0,200.0,MEDITERRANEAN,France,3465.0,862060,POINT (4.38657 43.5224),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,8243.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,4916.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,5451.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,8149.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,553.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,6880.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,9053.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,1350.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,3278.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,5076.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,9348.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,6808.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,6840.0,863070,POINT (5.595556 43.166958),True
5.595556,43.166958,2017,0.0,4.0,MEDITERRANEAN,France,8482.0,863070,POINT (5.595556 43.166958),True
3.751137,44.12197,2017,0.0,-inf,MEDITERRANEAN,France,2488.0,863726,POINT (3.751137 44.12197),True
3.751137,44.12197,2017,0.0,-inf,MEDITERRANEAN,France,10255.0,863726,POINT (3.751137 44.12197),True
3.751137,44.12197,2017,0.0,-inf,MEDITERRANEAN,France,1539.0,863726,POINT (3.751137 44.12197),True
3.751137,44.12197,2017,0.0,-inf,MEDITERRANEAN,France,10600.0,863726,POINT (3.751137 44.12197),True
3.751137,44.12197,2017,0.0,-inf,MEDITERRANEAN,France,8792.0,863726,POINT (3.751137 44.12197),True
3.751137,44.12197,2017,0.0,-inf,MEDITERRANEAN,France,10460.0,863726,POINT (3.751137 44.12197),True
3.751137,44.12197,2017,0.0,-inf,MEDITERRANEAN,France,7318.0,863726,POINT (3.751137 44.12197),True
3.751137,44.12197,2017,0.0,-inf,MEDITERRANEAN,France,661.0,863726,POINT (3.751137 44.12197),True
3.751137,44.12197,2017,0.0,-inf,MEDITERRANEAN,France,981.0,863726,POINT (3.751137 44.12197),True
3.751137,44.12197,2017,0.0,-inf,MEDITERRANEAN,France,5071.0,863726,POINT (3.751137 44.12197),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,4498.0,866423,POINT (3.653619 44.216071),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,3722.0,866423,POINT (3.653619 44.216071),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,2211.0,866423,POINT (3.653619 44.216071),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,5189.0,866423,POINT (3.653619 44.216071),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,5071.0,866423,POINT (3.653619 44.216071),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,10255.0,866423,POINT (3.653619 44.216071),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,8208.0,866423,POINT (3.653619 44.216071),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,661.0,866423,POINT (3.653619 44.216071),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,2488.0,866423,POINT (3.653619 44.216071),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,10600.0,866423,POINT (3.653619 44.216071),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,981.0,866423,POINT (3.653619 44.216071),True
3.653619,44.216071,2017,0.0,-inf,MEDITERRANEAN,France,10460.0,866423,POINT (3.653619 44.216071),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,245.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,11222.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,9513.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,9341.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,6855.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,5829.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,8661.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,4659.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,1702.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,1300.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,7371.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,4773.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,2539.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,7968.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,4130.0,867544,POINT (3.349897 43.272626),True
3.349897,43.272626,2017,10.0,16.0,MEDITERRANEAN,France,9820.0,867544,POINT (3.349897 43.272626),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,4854.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,876.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,51.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,5335.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,476.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,1236.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,4003.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,3935.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,10909.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,2120.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,4326.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,5249.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,1497.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,5412.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,11157.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,4748.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,2474.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,9765.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,1254.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,3374.0,870485,POINT (4.76871 44.30451),True
4.76871,44.30451,2018,1.0,,MEDITERRANEAN,France,11193.0,870485,POINT (4.76871 44.30451),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,5071.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,5542.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,7147.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,4558.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,6788.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,7706.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,6461.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,981.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,10600.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,5412.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,661.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,2488.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,10268.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,10711.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,9647.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,8138.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,8151.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,4498.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,2474.0,871044,POINT (3.665046 44.157297),True
3.665046,44.157297,2017,10.0,-inf,MEDITERRANEAN,France,8573.0,871044,POINT (3.665046 44.157297),True
1.984692,42.566336,2017,0.0,9.0,ALPINE,France,4842.0,871712,POINT (1.984692 42.566336),True
1.984692,42.566336,2017,0.0,9.0,ALPINE,France,6905.0,871712,POINT (1.984692 42.566336),True
1.984692,42.566336,2017,0.0,9.0,ALPINE,France,339.0,871712,POINT (1.984692 42.566336),True
1.984692,42.566336,2017,0.0,9.0,ALPINE,France,9826.0,871712,POINT (1.984692 42.566336),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,53.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,2025.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,6989.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,5542.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,9660.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,10600.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,2564.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,6999.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,843.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,661.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,4775.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,7930.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,7746.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,9892.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,4238.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,8428.0,874346,POINT (3.82383 44.57327),True
3.82383,44.57327,2017,1.0,,CONTINENTAL,France,3374.0,874346,POINT (3.82383 44.57327),True
3.69542,44.46699,2019,1.0,,CONTINENTAL,France,8428.0,874387,POINT (3.69542 44.46699),True
3.69542,44.46699,2019,1.0,,CONTINENTAL,France,3792.0,874387,POINT (3.69542 44.46699),True
3.69542,44.46699,2019,1.0,,CONTINENTAL,France,843.0,874387,POINT (3.69542 44.46699),True
3.69542,44.46699,2019,1.0,,CONTINENTAL,France,5542.0,874387,POINT (3.69542 44.46699),True
3.69542,44.46699,2019,1.0,,CONTINENTAL,France,963.0,874387,POINT (3.69542 44.46699),True
3.69542,44.46699,2019,1.0,,CONTINENTAL,France,10684.0,874387,POINT (3.69542 44.46699),True
3.69542,44.46699,2019,1.0,,CONTINENTAL,France,7999.0,874387,POINT (3.69542 44.46699),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,5605.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,2926.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,1692.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,71.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,4659.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,204.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,10347.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,5203.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,3837.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,669.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,2364.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,1300.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,9877.0,875989,POINT (3.078748 43.053822),True
3.078748,43.053822,2020,10.0,30.0,MEDITERRANEAN,France,2173.0,875989,POINT (3.078748 43.053822),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,2885.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,9424.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,2.0,ALPINE,France,4558.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,2.0,ALPINE,France,9439.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,11054.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,1170.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,2.0,ALPINE,France,6475.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,6118.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,6444.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,310.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,2.0,ALPINE,France,6352.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,6277.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,2989.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,3518.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,5184.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,2.0,ALPINE,France,9325.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,2749.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,2.0,ALPINE,France,6157.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,9816.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,2.0,ALPINE,France,2644.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,423.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,10023.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,4862.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,2796.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,9028.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,5114.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,5149.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,4640.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,811.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,9000.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,10428.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,9707.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,10073.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,2.0,ALPINE,France,3467.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,130.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,7052.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,39.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,958.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,5403.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,2.0,876055,POINT (1.978972 42.751528),True
1.978972,42.751528,2018,10.0,30.0,ALPINE,France,7115.0,876055,POINT (1.978972 42.751528),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,4748.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,9738.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,8818.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,2078.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,7326.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,2921.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,5189.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,6119.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,1288.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,1818.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,7746.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,7930.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,6999.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,8746.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,7147.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,7288.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,7619.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,2433.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,601.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,3451.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,10600.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,9317.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,5104.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,4499.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,96.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,3722.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,9465.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,7104.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,35.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,469.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,423.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,4857.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,1705.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,11140.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,7972.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,1018.0,876753,POINT (3.10374 44.600166),True
3.10374,44.600166,2018,0.0,25.0,CONTINENTAL,France,9341.0,876753,POINT (3.10374 44.600166),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,7983.0,876948,POINT (6.166928 43.034049),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,6874.0,876948,POINT (6.166928 43.034049),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,10270.0,876948,POINT (6.166928 43.034049),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,6786.0,876948,POINT (6.166928 43.034049),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,4194.0,876948,POINT (6.166928 43.034049),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,4048.0,876948,POINT (6.166928 43.034049),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,2485.0,876948,POINT (6.166928 43.034049),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,1903.0,876948,POINT (6.166928 43.034049),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,9194.0,876948,POINT (6.166928 43.034049),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,8431.0,876948,POINT (6.166928 43.034049),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,1431.0,876948,POINT (6.166928 43.034049),True
6.166928,43.034049,2017,10.0,20.0,MEDITERRANEAN,France,51.0,876948,POINT (6.166928 43.034049),True
3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,1300.0,877036,POINT (3.35033 43.272993),True
3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,6855.0,877036,POINT (3.35033 43.272993),True
3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,11125.0,877036,POINT (3.35033 43.272993),True
3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,9513.0,877036,POINT (3.35033 43.272993),True
3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,1176.0,877036,POINT (3.35033 43.272993),True
3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,8661.0,877036,POINT (3.35033 43.272993),True
3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,982.0,877036,POINT (3.35033 43.272993),True
3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,6410.0,877036,POINT (3.35033 43.272993),True
3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,7968.0,877036,POINT (3.35033 43.272993),True
3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,9820.0,877036,POINT (3.35033 43.272993),True
3.35033,43.272993,2017,0.0,16.0,MEDITERRANEAN,France,4659.0,877036,POINT (3.35033 43.272993),True
6.867975,43.442814,2021,7.0,-inf,MEDITERRANEAN,France,5076.0,877951,POINT (6.867975 43.442814),True
6.867975,43.442814,2021,7.0,-inf,MEDITERRANEAN,France,1831.0,877951,POINT (6.867975 43.442814),True
6.867975,43.442814,2021,7.0,-inf,MEDITERRANEAN,France,7530.0,877951,POINT (6.867975 43.442814),True
6.867975,43.442814,2021,7.0,-inf,MEDITERRANEAN,France,4477.0,877951,POINT (6.867975 43.442814),True
6.867975,43.442814,2021,7.0,-inf,MEDITERRANEAN,France,3019.0,877951,POINT (6.867975 43.442814),True
6.867975,43.442814,2021,7.0,-inf,MEDITERRANEAN,France,3464.0,877951,POINT (6.867975 43.442814),True
6.867975,43.442814,2021,7.0,-inf,MEDITERRANEAN,France,265.0,877951,POINT (6.867975 43.442814),True
6.867975,43.442814,2021,7.0,-inf,MEDITERRANEAN,France,2031.0,877951,POINT (6.867975 43.442814),True
6.867975,43.442814,2021,7.0,-inf,MEDITERRANEAN,France,1102.0,877951,POINT (6.867975 43.442814),True
6.867975,43.442814,2021,7.0,-inf,MEDITERRANEAN,France,2019.0,877951,POINT (6.867975 43.442814),True
