lon,lat,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon,split,source,id,x_EPSG_32631,y_EPSG_32631,GbifPNIllu_matching_ids
6.019795,43.122075,2018,0.0,200.0,MEDITERRANEAN,France,11207.0,954508,POINT (6.019795 43.122075),True,train,glc24_CBN-Med,954508,745658.2943145721,4778798.46089528,3949160393 3949699110 3949110406 3949110411 2643584345 3949450002 3949199723 3949399246 3949883479 3949102446 3949355769 3949402505 3949077725 3949722635 2645866457 3949796734 3949792500 3949845899 3949070900 3949598509 3949810997 3949377263 2644387371 3949376335 3949396349 3949535279 2645064212 3948961580 2644821661 2974343433 3949096163 3949219079 3949813531 3997829627 3949654726 3997794194 3949323131 3949149118 3949399250 3949876607 3997835593 2645762216 3949089406 3949911727 3949646966 3949008451 3949159361 3949156079 2644832561 3949355328 3949403922 3997802460 2644277628 3949121498 3949674287 3949422890 3949575783 
6.019795,43.122075,2018,0.0,200.0,MEDITERRANEAN,France,1718.0,954508,POINT (6.019795 43.122075),True,train,glc24_CBN-Med,954508,745658.2943145721,4778798.46089528,3949160393 3949699110 3949110406 3949110411 2643584345 3949450002 3949199723 3949399246 3949883479 3949102446 3949355769 3949402505 3949077725 3949722635 2645866457 3949796734 3949792500 3949845899 3949070900 3949598509 3949810997 3949377263 2644387371 3949376335 3949396349 3949535279 2645064212 3948961580 2644821661 2974343433 3949096163 3949219079 3949813531 3997829627 3949654726 3997794194 3949323131 3949149118 3949399250 3949876607 3997835593 2645762216 3949089406 3949911727 3949646966 3949008451 3949159361 3949156079 2644832561 3949355328 3949403922 3997802460 2644277628 3949121498 3949674287 3949422890 3949575783 
6.019795,43.122075,2018,0.0,200.0,MEDITERRANEAN,France,7748.0,954508,POINT (6.019795 43.122075),True,train,glc24_CBN-Med,954508,745658.2943145721,4778798.46089528,3949160393 3949699110 3949110406 3949110411 2643584345 3949450002 3949199723 3949399246 3949883479 3949102446 3949355769 3949402505 3949077725 3949722635 2645866457 3949796734 3949792500 3949845899 3949070900 3949598509 3949810997 3949377263 2644387371 3949376335 3949396349 3949535279 2645064212 3948961580 2644821661 2974343433 3949096163 3949219079 3949813531 3997829627 3949654726 3997794194 3949323131 3949149118 3949399250 3949876607 3997835593 2645762216 3949089406 3949911727 3949646966 3949008451 3949159361 3949156079 2644832561 3949355328 3949403922 3997802460 2644277628 3949121498 3949674287 3949422890 3949575783 
6.019795,43.122075,2018,0.0,200.0,MEDITERRANEAN,France,423.0,954508,POINT (6.019795 43.122075),True,train,glc24_CBN-Med,954508,745658.2943145721,4778798.46089528,3949160393 3949699110 3949110406 3949110411 2643584345 3949450002 3949199723 3949399246 3949883479 3949102446 3949355769 3949402505 3949077725 3949722635 2645866457 3949796734 3949792500 3949845899 3949070900 3949598509 3949810997 3949377263 2644387371 3949376335 3949396349 3949535279 2645064212 3948961580 2644821661 2974343433 3949096163 3949219079 3949813531 3997829627 3949654726 3997794194 3949323131 3949149118 3949399250 3949876607 3997835593 2645762216 3949089406 3949911727 3949646966 3949008451 3949159361 3949156079 2644832561 3949355328 3949403922 3997802460 2644277628 3949121498 3949674287 3949422890 3949575783 
3.263066,43.22987,2019,10.0,-inf,MEDITERRANEAN,France,4130.0,958748,POINT (3.263066 43.22987),True,train,glc24_CBN-Med,958748,521361.9755843293,4786375.572429246,2645358249 2643764285 2643531572 2645438217 2645237171 2643764286 
3.263066,43.22987,2019,10.0,-inf,MEDITERRANEAN,France,1300.0,958748,POINT (3.263066 43.22987),True,train,glc24_CBN-Med,958748,521361.9755843293,4786375.572429246,2645358249 2643764285 2643531572 2645438217 2645237171 2643764286 
3.263066,43.22987,2019,10.0,-inf,MEDITERRANEAN,France,9877.0,958748,POINT (3.263066 43.22987),True,train,glc24_CBN-Med,958748,521361.9755843293,4786375.572429246,2645358249 2643764285 2643531572 2645438217 2645237171 2643764286 
3.263066,43.22987,2019,10.0,-inf,MEDITERRANEAN,France,9513.0,958748,POINT (3.263066 43.22987),True,train,glc24_CBN-Med,958748,521361.9755843293,4786375.572429246,2645358249 2643764285 2643531572 2645438217 2645237171 2643764286 
3.263066,43.22987,2019,10.0,-inf,MEDITERRANEAN,France,1176.0,958748,POINT (3.263066 43.22987),True,train,glc24_CBN-Med,958748,521361.9755843293,4786375.572429246,2645358249 2643764285 2643531572 2645438217 2645237171 2643764286 
3.263066,43.22987,2019,10.0,-inf,MEDITERRANEAN,France,4659.0,958748,POINT (3.263066 43.22987),True,train,glc24_CBN-Med,958748,521361.9755843293,4786375.572429246,2645358249 2643764285 2643531572 2645438217 2645237171 2643764286 
3.263066,43.22987,2019,10.0,-inf,MEDITERRANEAN,France,2173.0,958748,POINT (3.263066 43.22987),True,train,glc24_CBN-Med,958748,521361.9755843293,4786375.572429246,2645358249 2643764285 2643531572 2645438217 2645237171 2643764286 
3.263066,43.22987,2019,10.0,-inf,MEDITERRANEAN,France,5876.0,958748,POINT (3.263066 43.22987),True,train,glc24_CBN-Med,958748,521361.9755843293,4786375.572429246,2645358249 2643764285 2643531572 2645438217 2645237171 2643764286 
3.263066,43.22987,2019,10.0,-inf,MEDITERRANEAN,France,3837.0,958748,POINT (3.263066 43.22987),True,train,glc24_CBN-Med,958748,521361.9755843293,4786375.572429246,2645358249 2643764285 2643531572 2645438217 2645237171 2643764286 
3.263066,43.22987,2019,10.0,-inf,MEDITERRANEAN,France,245.0,958748,POINT (3.263066 43.22987),True,train,glc24_CBN-Med,958748,521361.9755843293,4786375.572429246,2645358249 2643764285 2643531572 2645438217 2645237171 2643764286 
6.556529,43.188732,2019,10.0,20.0,MEDITERRANEAN,France,8924.0,961839,POINT (6.556529 43.188732),True,train,glc24_CBN-Med,961839,789009.9644546073,4787916.624657255,3949437122 3949581960 3997873827 3949209595 2645474077 3949441484 3949895363 3949861102 3949773157 3949677146 3949483239 2644663124 3948966087 3949074186 3949063688 2645481013 3949745320 2645363967 
6.556529,43.188732,2019,10.0,20.0,MEDITERRANEAN,France,1195.0,961839,POINT (6.556529 43.188732),True,train,glc24_CBN-Med,961839,789009.9644546073,4787916.624657255,3949437122 3949581960 3997873827 3949209595 2645474077 3949441484 3949895363 3949861102 3949773157 3949677146 3949483239 2644663124 3948966087 3949074186 3949063688 2645481013 3949745320 2645363967 
6.556529,43.188732,2019,10.0,20.0,MEDITERRANEAN,France,11125.0,961839,POINT (6.556529 43.188732),True,train,glc24_CBN-Med,961839,789009.9644546073,4787916.624657255,3949437122 3949581960 3997873827 3949209595 2645474077 3949441484 3949895363 3949861102 3949773157 3949677146 3949483239 2644663124 3948966087 3949074186 3949063688 2645481013 3949745320 2645363967 
6.556529,43.188732,2019,10.0,20.0,MEDITERRANEAN,France,3125.0,961839,POINT (6.556529 43.188732),True,train,glc24_CBN-Med,961839,789009.9644546073,4787916.624657255,3949437122 3949581960 3997873827 3949209595 2645474077 3949441484 3949895363 3949861102 3949773157 3949677146 3949483239 2644663124 3948966087 3949074186 3949063688 2645481013 3949745320 2645363967 
6.556529,43.188732,2019,10.0,20.0,MEDITERRANEAN,France,9820.0,961839,POINT (6.556529 43.188732),True,train,glc24_CBN-Med,961839,789009.9644546073,4787916.624657255,3949437122 3949581960 3997873827 3949209595 2645474077 3949441484 3949895363 3949861102 3949773157 3949677146 3949483239 2644663124 3948966087 3949074186 3949063688 2645481013 3949745320 2645363967 
6.556529,43.188732,2019,10.0,20.0,MEDITERRANEAN,France,6141.0,961839,POINT (6.556529 43.188732),True,train,glc24_CBN-Med,961839,789009.9644546073,4787916.624657255,3949437122 3949581960 3997873827 3949209595 2645474077 3949441484 3949895363 3949861102 3949773157 3949677146 3949483239 2644663124 3948966087 3949074186 3949063688 2645481013 3949745320 2645363967 
6.556529,43.188732,2019,10.0,20.0,MEDITERRANEAN,France,5116.0,961839,POINT (6.556529 43.188732),True,train,glc24_CBN-Med,961839,789009.9644546073,4787916.624657255,3949437122 3949581960 3997873827 3949209595 2645474077 3949441484 3949895363 3949861102 3949773157 3949677146 3949483239 2644663124 3948966087 3949074186 3949063688 2645481013 3949745320 2645363967 
6.556529,43.188732,2019,10.0,20.0,MEDITERRANEAN,France,7310.0,961839,POINT (6.556529 43.188732),True,train,glc24_CBN-Med,961839,789009.9644546073,4787916.624657255,3949437122 3949581960 3997873827 3949209595 2645474077 3949441484 3949895363 3949861102 3949773157 3949677146 3949483239 2644663124 3948966087 3949074186 3949063688 2645481013 3949745320 2645363967 
6.556529,43.188732,2019,10.0,20.0,MEDITERRANEAN,France,7777.0,961839,POINT (6.556529 43.188732),True,train,glc24_CBN-Med,961839,789009.9644546073,4787916.624657255,3949437122 3949581960 3997873827 3949209595 2645474077 3949441484 3949895363 3949861102 3949773157 3949677146 3949483239 2644663124 3948966087 3949074186 3949063688 2645481013 3949745320 2645363967 
6.556529,43.188732,2019,10.0,20.0,MEDITERRANEAN,France,1160.0,961839,POINT (6.556529 43.188732),True,train,glc24_CBN-Med,961839,789009.9644546073,4787916.624657255,3949437122 3949581960 3997873827 3949209595 2645474077 3949441484 3949895363 3949861102 3949773157 3949677146 3949483239 2644663124 3948966087 3949074186 3949063688 2645481013 3949745320 2645363967 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,4541.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,7315.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,7863.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,10514.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,8027.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,5999.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,2809.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,10289.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,10565.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,3465.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,4534.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,1069.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,3658.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,9631.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
4.675314,43.495894,2018,0.0,100.0,MEDITERRANEAN,France,6569.0,963126,POINT (4.675314 43.495894),True,train,glc24_CBN-Med,963126,635449.8583123412,4817248.595436909,3949421130 3949561256 3949063095 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,2569.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,6944.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,5527.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,5749.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,10051.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,1032.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,4087.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,3736.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,10240.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,1996.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,5212.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,5378.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,8811.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,3226.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,10899.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,4671.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,9575.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,7021.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,1842.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,1099.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,2788.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,3488.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,3958.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,3438.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
2.062139,42.824333,2017,10.0,200.0,MEDITERRANEAN,France,1133.0,963213,POINT (2.062139 42.824333),True,train,glc24_CBN-Med,963213,423338.81986491533,4741734.088344375,2643821560 3949654306 2645417281 
3.895347,43.538646,2021,5.0,50.0,MEDITERRANEAN,France,2075.0,964079,POINT (3.895347 43.538646),True,train,glc24_CBN-Med,964079,572337.6977967237,4821022.696754129,3997870887 
3.895347,43.538646,2021,5.0,50.0,MEDITERRANEAN,France,8489.0,964079,POINT (3.895347 43.538646),True,train,glc24_CBN-Med,964079,572337.6977967237,4821022.696754129,3997870887 
3.895347,43.538646,2021,5.0,50.0,MEDITERRANEAN,France,8027.0,964079,POINT (3.895347 43.538646),True,train,glc24_CBN-Med,964079,572337.6977967237,4821022.696754129,3997870887 
3.895347,43.538646,2021,5.0,50.0,MEDITERRANEAN,France,8489.0,964079,POINT (3.895347 43.538646),True,train,glc24_CBN-Med,964079,572337.6977967237,4821022.696754129,3997870887 
4.800271,43.511337,2021,4.0,10.0,MEDITERRANEAN,France,5928.0,964964,POINT (4.800271 43.511337),True,train,glc24_CBN-Med,964964,645515.7488929476,4819174.6904505035,3949403621 3949232381 3949854957 3949458080 
4.800271,43.511337,2021,4.0,10.0,MEDITERRANEAN,France,6491.0,964964,POINT (4.800271 43.511337),True,train,glc24_CBN-Med,964964,645515.7488929476,4819174.6904505035,3949403621 3949232381 3949854957 3949458080 
4.800271,43.511337,2021,4.0,10.0,MEDITERRANEAN,France,5786.0,964964,POINT (4.800271 43.511337),True,train,glc24_CBN-Med,964964,645515.7488929476,4819174.6904505035,3949403621 3949232381 3949854957 3949458080 
4.800271,43.511337,2021,4.0,10.0,MEDITERRANEAN,France,2489.0,964964,POINT (4.800271 43.511337),True,train,glc24_CBN-Med,964964,645515.7488929476,4819174.6904505035,3949403621 3949232381 3949854957 3949458080 
4.800271,43.511337,2021,4.0,10.0,MEDITERRANEAN,France,5348.0,964964,POINT (4.800271 43.511337),True,train,glc24_CBN-Med,964964,645515.7488929476,4819174.6904505035,3949403621 3949232381 3949854957 3949458080 
4.800271,43.511337,2021,4.0,10.0,MEDITERRANEAN,France,1214.0,964964,POINT (4.800271 43.511337),True,train,glc24_CBN-Med,964964,645515.7488929476,4819174.6904505035,3949403621 3949232381 3949854957 3949458080 
3.037887,42.777133,2018,10.0,16.0,MEDITERRANEAN,France,9328.0,965308,POINT (3.037887 42.777133),True,train,glc24_CBN-Med,965308,503099.24454369047,4736066.974296886,3949335916 3949346376 3948958950 3949685090 3949361636 3949384114 3949784836 3949521897 3949870733 3949554928 3949357598 3949524490 3949569548 3949784134 3949833964 
3.037887,42.777133,2018,10.0,16.0,MEDITERRANEAN,France,8243.0,965308,POINT (3.037887 42.777133),True,train,glc24_CBN-Med,965308,503099.24454369047,4736066.974296886,3949335916 3949346376 3948958950 3949685090 3949361636 3949384114 3949784836 3949521897 3949870733 3949554928 3949357598 3949524490 3949569548 3949784134 3949833964 
3.037887,42.777133,2018,10.0,16.0,MEDITERRANEAN,France,10893.0,965308,POINT (3.037887 42.777133),True,train,glc24_CBN-Med,965308,503099.24454369047,4736066.974296886,3949335916 3949346376 3948958950 3949685090 3949361636 3949384114 3949784836 3949521897 3949870733 3949554928 3949357598 3949524490 3949569548 3949784134 3949833964 
3.037887,42.777133,2018,10.0,16.0,MEDITERRANEAN,France,1381.0,965308,POINT (3.037887 42.777133),True,train,glc24_CBN-Med,965308,503099.24454369047,4736066.974296886,3949335916 3949346376 3948958950 3949685090 3949361636 3949384114 3949784836 3949521897 3949870733 3949554928 3949357598 3949524490 3949569548 3949784134 3949833964 
3.037887,42.777133,2018,10.0,16.0,MEDITERRANEAN,France,7474.0,965308,POINT (3.037887 42.777133),True,train,glc24_CBN-Med,965308,503099.24454369047,4736066.974296886,3949335916 3949346376 3948958950 3949685090 3949361636 3949384114 3949784836 3949521897 3949870733 3949554928 3949357598 3949524490 3949569548 3949784134 3949833964 
3.037887,42.777133,2018,10.0,16.0,MEDITERRANEAN,France,7968.0,965308,POINT (3.037887 42.777133),True,train,glc24_CBN-Med,965308,503099.24454369047,4736066.974296886,3949335916 3949346376 3948958950 3949685090 3949361636 3949384114 3949784836 3949521897 3949870733 3949554928 3949357598 3949524490 3949569548 3949784134 3949833964 
3.037887,42.777133,2018,10.0,16.0,MEDITERRANEAN,France,2004.0,965308,POINT (3.037887 42.777133),True,train,glc24_CBN-Med,965308,503099.24454369047,4736066.974296886,3949335916 3949346376 3948958950 3949685090 3949361636 3949384114 3949784836 3949521897 3949870733 3949554928 3949357598 3949524490 3949569548 3949784134 3949833964 
3.037887,42.777133,2018,10.0,16.0,MEDITERRANEAN,France,2243.0,965308,POINT (3.037887 42.777133),True,train,glc24_CBN-Med,965308,503099.24454369047,4736066.974296886,3949335916 3949346376 3948958950 3949685090 3949361636 3949384114 3949784836 3949521897 3949870733 3949554928 3949357598 3949524490 3949569548 3949784134 3949833964 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,222.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,3161.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,6925.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,694.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,8904.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,1889.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,10315.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,340.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,4917.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,841.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,593.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,540.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,7529.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,2109.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,4310.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,2420.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,3979.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,6689.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,5166.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,628.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,9884.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
7.075476,43.779188,2020,6.0,16.0,MEDITERRANEAN,France,39.0,967055,POINT (7.075476 43.779188),True,train,glc24_CBN-Med,967055,827969.1202661695,4855425.521016884,3949904555 3949459384 3949459381 3949901233 3948976212 3948976213 3949477032 
