Unnamed: 0,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon,lon,lat,subset,id
10137,2018,10.0,16.0,MEDITERRANEAN,France,7090.0,574990,POINT (3.023333 42.855682),True,3.023333,42.855682,train,574990
10144,2017,0.0,16.0,MEDITERRANEAN,France,10520.0,575969,POINT (5.585565 43.168719),True,5.585565,43.168719,train,575969
10152,2017,0.0,-inf,MEDITERRANEAN,France,3669.0,576576,POINT (3.753501 44.19011),True,3.753501,44.19011,train,576576
10174,2018,10.0,100.0,MEDITERRANEAN,France,2719.0,577159,POINT (5.348294 43.212328),True,5.348294,43.212328,train,577159
10186,2017,0.0,100.0,MEDITERRANEAN,France,5721.0,577699,POINT (7.32843 43.730142),True,7.32843,43.730142,train,577699
10229,2017,0.0,-inf,MEDITERRANEAN,France,7755.0,577840,POINT (3.667121 44.122082),True,3.667121,44.122082,train,577840
10241,2021,5.0,-inf,MEDITERRANEAN,France,5348.0,578253,POINT (4.799484 43.512005),True,4.799484,43.512005,train,578253
10255,2021,5.0,1.0,MEDITERRANEAN,France,628.0,579688,POINT (6.467615 43.269271),True,6.467615,43.269271,train,579688
10265,2017,10.0,16.0,MEDITERRANEAN,France,6410.0,579927,POINT (3.348059 43.27211),True,3.348059,43.27211,train,579927
10275,2019,10.0,100.0,MEDITERRANEAN,France,4003.0,580040,POINT (6.048487 43.089917),True,6.048487,43.089917,train,580040
10293,2021,8.0,250.0,MEDITERRANEAN,France,10800.0,580517,POINT (3.415445 44.076027),True,3.415445,44.076027,train,580517
10302,2021,5.0,16.0,MEDITERRANEAN,France,5219.0,582087,POINT (2.967996 43.055244),True,2.967996,43.055244,train,582087
10308,2021,5.0,250.0,MEDITERRANEAN,France,8208.0,583239,POINT (3.377694 43.887504),True,3.377694,43.887504,train,583239
10332,2020,10.0,100.0,MEDITERRANEAN,France,1998.0,583480,POINT (5.38627 44.0336),True,5.38627,44.0336,train,583480
10365,2018,10.0,16.0,MEDITERRANEAN,France,10558.0,583510,POINT (3.016969 42.827655),True,3.016969,42.827655,train,583510
10383,2020,10.0,200.0,MEDITERRANEAN,France,4341.0,585447,POINT (4.95933 44.0588),True,4.95933,44.0588,train,585447
10399,2018,0.0,16.0,MEDITERRANEAN,France,5829.0,586269,POINT (3.014041 42.793639),True,3.014041,42.793639,train,586269
10405,2018,1.0,,MEDITERRANEAN,France,6039.0,587337,POINT (6.18577 43.39982),True,6.18577,43.39982,train,587337
10420,2018,0.0,9.0,ALPINE,France,5206.0,587980,POINT (6.838416 44.31387),True,6.838416,44.31387,train,587980
10441,2020,10.0,50.0,MEDITERRANEAN,France,2243.0,588010,POINT (3.350471 43.273553),True,3.350471,43.273553,train,588010
10452,2021,10.0,50.0,MEDITERRANEAN,France,10239.0,588103,POINT (4.53636 43.6587),True,4.53636,43.6587,train,588103
10458,2021,10.0,100.0,MEDITERRANEAN,France,2683.0,588974,POINT (4.39096 43.4637),True,4.39096,43.4637,train,588974
10460,2017,0.0,-inf,MEDITERRANEAN,France,4498.0,588997,POINT (3.724287 44.116246),True,3.724287,44.116246,train,588997
10485,2017,0.0,1.0,MEDITERRANEAN,France,9877.0,594356,POINT (4.321213 43.457109),True,4.321213,43.457109,train,594356
10490,2021,5.0,4.0,MEDITERRANEAN,France,10289.0,594617,POINT (4.780595 43.629765),True,4.780595,43.629765,train,594617
10501,2017,0.0,16.0,MEDITERRANEAN,France,1176.0,595021,POINT (3.348762 43.272251),True,3.348762,43.272251,train,595021
10516,2017,0.0,-inf,MEDITERRANEAN,France,10268.0,595625,POINT (3.792718 44.127132),True,3.792718,44.127132,train,595625
10526,2018,1.0,,MEDITERRANEAN,France,10247.0,596440,POINT (6.04036 43.4409),True,6.04036,43.4409,train,596440
10537,2020,10.0,200.0,MEDITERRANEAN,France,1842.0,597321,POINT (6.51045 43.1652),True,6.51045,43.1652,train,597321
10559,2018,1.0,,MEDITERRANEAN,France,9458.0,598081,POINT (2.48618 43.10897),True,2.48618,43.10897,train,598081
10582,2017,0.0,-inf,MEDITERRANEAN,France,1539.0,598740,POINT (3.828262 44.238143),True,3.828262,44.238143,train,598740
10595,2019,10.0,90.0,MEDITERRANEAN,France,8208.0,598965,POINT (7.08308 43.7482),True,7.08308,43.7482,train,598965
10639,2018,10.0,16.0,MEDITERRANEAN,France,10523.0,600018,POINT (3.037729 42.759285),True,3.037729,42.759285,train,600018
10652,2018,1.0,,MEDITERRANEAN,France,5173.0,600904,POINT (6.8072 43.77191),True,6.8072,43.77191,train,600904
10659,2018,0.0,10.0,MEDITERRANEAN,France,9139.0,602214,POINT (6.096753 43.134887),True,6.096753,43.134887,train,602214
10695,2020,4.0,10.0,MEDITERRANEAN,France,3308.0,605152,POINT (6.910793 43.509073),True,6.910793,43.509073,train,605152
10717,2019,10.0,1.0,MEDITERRANEAN,France,4530.0,607548,POINT (7.076 43.7561),True,7.076,43.7561,train,607548
10737,2019,10.0,-inf,MEDITERRANEAN,France,5242.0,607889,POINT (3.19357 43.23109),True,3.19357,43.23109,train,607889
10742,2021,5.0,100.0,MEDITERRANEAN,France,2634.0,608080,POINT (3.145645 43.179245),True,3.145645,43.179245,train,608080
10762,2021,10.0,60.0,MEDITERRANEAN,France,6874.0,609968,POINT (5.10566 44.1874),True,5.10566,44.1874,train,609968
10785,2021,5.0,250.0,MEDITERRANEAN,France,8428.0,611919,POINT (3.426462 44.082663),True,3.426462,44.082663,train,611919
10794,2019,1.0,,MEDITERRANEAN,France,11193.0,614910,POINT (3.67828 43.74782),True,3.67828,43.74782,train,614910
10811,2021,6.0,-inf,MEDITERRANEAN,France,4326.0,615647,POINT (7.116634 43.817863),True,7.116634,43.817863,train,615647
10844,2021,5.0,-inf,MEDITERRANEAN,France,7576.0,616809,POINT (7.098437 43.673984),True,7.098437,43.673984,train,616809
10855,2017,10.0,20.0,MEDITERRANEAN,France,4902.0,617118,POINT (5.160576 44.127619),True,5.160576,44.127619,train,617118
10863,2021,1.0,-inf,MEDITERRANEAN,France,6909.0,617781,POINT (7.005822 43.86844),True,7.005822,43.86844,train,617781
10878,2020,10.0,5.0,MEDITERRANEAN,France,9957.0,618510,POINT (6.48432 43.1681),True,6.48432,43.1681,train,618510
10887,2020,10.0,15.0,MEDITERRANEAN,France,5507.0,620619,POINT (4.94979 44.0556),True,4.94979,44.0556,train,620619
10893,2017,0.0,-inf,MEDITERRANEAN,France,11120.0,620641,POINT (3.801295 44.232114),True,3.801295,44.232114,train,620641
10904,2017,0.0,16.0,MEDITERRANEAN,France,10073.0,621508,POINT (5.595569 43.166967),True,5.595569,43.166967,train,621508
10916,2017,0.0,-inf,MEDITERRANEAN,France,10268.0,621783,POINT (3.663104 44.106553),True,3.663104,44.106553,train,621783
10931,2021,10.0,100.0,MEDITERRANEAN,France,6226.0,622147,POINT (5.28574 43.4458),True,5.28574,43.4458,train,622147
10946,2018,1.0,,MEDITERRANEAN,France,6039.0,623420,POINT (4.8193 43.74569),True,4.8193,43.74569,train,623420
10972,2020,4.0,25.0,MEDITERRANEAN,France,857.0,623867,POINT (3.779375 43.462288),True,3.779375,43.462288,train,623867
10974,2018,10.0,16.0,MEDITERRANEAN,France,6823.0,624083,POINT (3.036664 42.772638),True,3.036664,42.772638,train,624083
10994,2017,1.0,,MEDITERRANEAN,France,5557.0,624103,POINT (3.90787 43.97851),True,3.90787,43.97851,train,624103
11036,2017,10.0,-inf,MEDITERRANEAN,France,7817.0,626747,POINT (3.037667 42.812722),True,3.037667,42.812722,train,626747
11053,2017,1.0,,MEDITERRANEAN,France,11193.0,628071,POINT (4.79062 44.23205),True,4.79062,44.23205,train,628071
11078,2020,3.0,-inf,MEDITERRANEAN,France,7118.0,628622,POINT (7.119038 43.648553),True,7.119038,43.648553,train,628622
11106,2019,10.0,5.0,MEDITERRANEAN,France,2953.0,629152,POINT (4.73734 43.5694),True,4.73734,43.5694,train,629152
11122,2019,10.0,200.0,MEDITERRANEAN,France,5400.0,629583,POINT (7.10103 43.7822),True,7.10103,43.7822,train,629583
11158,2018,0.0,16.0,MEDITERRANEAN,France,4114.0,631395,POINT (3.098876 42.523632),True,3.098876,42.523632,train,631395
11162,2020,10.0,50.0,MEDITERRANEAN,France,6911.0,633364,POINT (4.98141 44.0789),True,4.98141,44.0789,train,633364
11201,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,633399,POINT (3.518589 43.315964),True,3.518589,43.315964,train,633399
11202,2020,9.0,50.0,MEDITERRANEAN,France,10239.0,633465,POINT (4.010991 43.554757),True,4.010991,43.554757,train,633465
11207,2021,0.0,5.0,ALPINE,France,6748.0,633775,POINT (7.473479 44.083197),True,7.473479,44.083197,train,633775
11218,2017,1.0,,MEDITERRANEAN,France,10909.0,634783,POINT (5.92604 43.1929),True,5.92604,43.1929,train,634783
11232,2021,5.0,16.0,MEDITERRANEAN,France,9877.0,634823,POINT (4.040858 43.557067),True,4.040858,43.557067,train,634823
11236,2017,0.0,18.0,MEDITERRANEAN,France,6874.0,635675,POINT (5.596033 43.16691),True,5.596033,43.16691,train,635675
11249,2019,1.0,,MEDITERRANEAN,France,5301.0,637249,POINT (6.57755 43.69112),True,6.57755,43.69112,train,637249
11261,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,637437,POINT (3.513766 43.325073),True,3.513766,43.325073,train,637437
11263,2021,5.0,250.0,MEDITERRANEAN,France,3935.0,637914,POINT (4.413938 44.156035),True,4.413938,44.156035,train,637914
11271,2021,10.0,15.0,MEDITERRANEAN,France,5882.0,638284,POINT (2.296861 43.169667),True,2.296861,43.169667,train,638284
11280,2020,10.0,10.0,MEDITERRANEAN,France,1121.0,639553,POINT (6.51066 43.1891),True,6.51066,43.1891,train,639553
11291,2021,5.0,25.0,MEDITERRANEAN,France,1187.0,642284,POINT (5.184538 43.404558),True,5.184538,43.404558,train,642284
11295,2019,10.0,-inf,MEDITERRANEAN,France,5799.0,643231,POINT (3.235921 43.21139),True,3.235921,43.21139,train,643231
11306,2018,10.0,16.0,MEDITERRANEAN,France,5868.0,643827,POINT (3.051523 42.889763),True,3.051523,42.889763,train,643827
11330,2021,5.0,16.0,MEDITERRANEAN,France,262.0,645913,POINT (4.042664 43.557232),True,4.042664,43.557232,train,645913
11336,2021,5.0,100.0,MEDITERRANEAN,France,515.0,646506,POINT (3.172159 43.199281),True,3.172159,43.199281,train,646506
11353,2021,10.0,1.0,MEDITERRANEAN,France,4349.0,647440,POINT (5.16391 43.6922),True,5.16391,43.6922,train,647440
11381,2021,5.0,250.0,CONTINENTAL,France,661.0,648090,POINT (2.740299 43.442667),True,2.740299,43.442667,train,648090
11391,2017,1.0,,MEDITERRANEAN,France,6235.0,648221,POINT (7.0227 43.67276),True,7.0227,43.67276,train,648221
11409,2020,80.0,200.0,MEDITERRANEAN,France,9028.0,649606,POINT (7.142658 43.711647),True,7.142658,43.711647,train,649606
11456,2018,1.0,,MEDITERRANEAN,France,6684.0,649730,POINT (3.18179 43.71686),True,3.18179,43.71686,train,649730
11480,2018,0.0,-inf,MEDITERRANEAN,France,4325.0,650126,POINT (4.857214 43.661501),True,4.857214,43.661501,train,650126
11486,2017,1.0,,CONTINENTAL,France,3374.0,651270,POINT (3.7488 44.59225),True,3.7488,44.59225,train,651270
11498,2017,0.0,100.0,MEDITERRANEAN,France,51.0,652312,POINT (5.667074 43.318201),True,5.667074,43.318201,train,652312
11520,2017,10.0,35.0,MEDITERRANEAN,France,11222.0,652551,POINT (3.037944 42.766361),True,3.037944,42.766361,train,652551
11539,2021,3.0,2.0,MEDITERRANEAN,France,3758.0,653544,POINT (7.146 43.723449),True,7.146,43.723449,train,653544
11552,2020,13.0,200.0,MEDITERRANEAN,France,5474.0,653703,POINT (3.213661 43.55454),True,3.213661,43.55454,train,653703
11563,2020,4.0,400.0,CONTINENTAL,France,7755.0,655332,POINT (2.870596 43.600833),True,2.870596,43.600833,train,655332
11573,2018,10.0,16.0,MEDITERRANEAN,France,4114.0,656984,POINT (3.016106 42.799447),True,3.016106,42.799447,train,656984
11576,2021,6.0,200.0,MEDITERRANEAN,France,5422.0,657077,POINT (6.467033 43.269451),True,6.467033,43.269451,train,657077
11620,2018,10.0,-inf,MEDITERRANEAN,France,963.0,657386,POINT (2.333333 42.916667),True,2.333333,42.916667,train,657386
11643,2019,0.0,50.0,MEDITERRANEAN,France,982.0,658662,POINT (3.402871 43.741768),True,3.402871,43.741768,train,658662
11654,2017,0.0,25.0,CONTINENTAL,France,11195.0,658867,POINT (3.199395 44.629968),True,3.199395,44.629968,train,658867
11688,2019,10.0,-inf,MEDITERRANEAN,France,8027.0,660120,POINT (3.216228 43.200567),True,3.216228,43.200567,train,660120
11695,2021,6.0,250.0,MEDITERRANEAN,France,5412.0,662616,POINT (3.597727 43.921571),True,3.597727,43.921571,train,662616
11712,2021,5.0,16.0,MEDITERRANEAN,France,262.0,664767,POINT (4.034311 43.556592),True,4.034311,43.556592,train,664767
11719,2017,0.0,-inf,MEDITERRANEAN,France,8792.0,665712,POINT (3.764826 44.209826),True,3.764826,44.209826,train,665712
11760,2017,0.0,12.0,MEDITERRANEAN,France,9480.0,666035,POINT (5.503334 43.406759),True,5.503334,43.406759,train,666035
11769,2017,1.0,,MEDITERRANEAN,France,4003.0,667311,POINT (5.56804 43.38413),True,5.56804,43.38413,train,667311
11799,2018,10.0,90.0,ALPINE,France,8284.0,668769,POINT (2.119639 42.726528),True,2.119639,42.726528,train,668769
11820,2021,5.0,4.0,MEDITERRANEAN,France,11078.0,669048,POINT (3.276303 43.371598),True,3.276303,43.371598,train,669048
11821,2017,10.0,8.0,MEDITERRANEAN,France,9458.0,672516,POINT (6.098364 43.032193),True,6.098364,43.032193,train,672516
11831,2019,10.0,-inf,MEDITERRANEAN,France,2173.0,672723,POINT (3.203016 43.188494),True,3.203016,43.188494,train,672723
11837,2019,1.0,,MEDITERRANEAN,France,1475.0,673693,POINT (3.59016 44.2524),True,3.59016,44.2524,train,673693
11871,2019,10.0,-inf,MEDITERRANEAN,France,8339.0,674132,POINT (3.153348 43.265478),True,3.153348,43.265478,train,674132
11898,2017,0.0,-inf,MEDITERRANEAN,France,2488.0,677829,POINT (3.77436 44.090378),True,3.77436,44.090378,train,677829
11917,2017,0.0,16.0,MEDITERRANEAN,France,2940.0,683120,POINT (3.349531 43.273256),True,3.349531,43.273256,train,683120
11937,2019,1.0,,ALPINE,France,11195.0,683390,POINT (6.73587 44.13499),True,6.73587,44.13499,train,683390
11989,2021,4.0,16.0,MEDITERRANEAN,France,5882.0,685150,POINT (2.830289 43.019505),True,2.830289,43.019505,train,685150
12010,2021,4.0,50.0,MEDITERRANEAN,France,11193.0,685954,POINT (2.811535 42.995508),True,2.811535,42.995508,train,685954
12055,2021,5.0,16.0,MEDITERRANEAN,France,1497.0,688298,POINT (6.456804 43.270487),True,6.456804,43.270487,train,688298
12074,2017,0.0,400.0,MEDITERRANEAN,France,1539.0,691134,POINT (5.499251 43.40913),True,5.499251,43.40913,train,691134
12107,2019,1.0,,MEDITERRANEAN,France,476.0,691434,POINT (5.20187 43.95214),True,5.20187,43.95214,train,691434
12125,2021,5.0,250.0,MEDITERRANEAN,France,982.0,691503,POINT (3.744344 43.852408),True,3.744344,43.852408,train,691503
12135,2021,4.0,200.0,MEDITERRANEAN,France,10305.0,691996,POINT (6.140025 43.151442),True,6.140025,43.151442,train,691996
12163,2020,10.0,40.0,MEDITERRANEAN,France,9877.0,692307,POINT (3.07776 43.052632),True,3.07776,43.052632,train,692307
12173,2018,1.0,,ALPINE,Spain,2337.0,692373,POINT (1.99992 42.39006),True,1.99992,42.39006,train,692373
12198,2021,7.0,10.0,MEDITERRANEAN,France,4341.0,692555,POINT (5.313894 43.517111),True,5.313894,43.517111,train,692555
12209,2021,10.0,60.0,MEDITERRANEAN,France,4671.0,693774,POINT (5.09655 44.1883),True,5.09655,44.1883,train,693774
12269,2018,1.0,,MEDITERRANEAN,France,9458.0,696336,POINT (5.0083 43.54334),True,5.0083,43.54334,train,696336
12293,2020,10.0,5.0,MEDITERRANEAN,France,1121.0,696939,POINT (6.47858 43.1689),True,6.47858,43.1689,train,696939
12306,2017,0.0,100.0,MEDITERRANEAN,France,9877.0,697717,POINT (4.54705 43.455263),True,4.54705,43.455263,train,697717
12317,2021,10.0,200.0,MEDITERRANEAN,France,6652.0,698402,POINT (5.57636 43.2208),True,5.57636,43.2208,train,698402
12332,2019,1.0,,MEDITERRANEAN,France,9261.0,701441,POINT (3.10816 43.77135),True,3.10816,43.77135,train,701441
12343,2017,10.0,300.0,MEDITERRANEAN,France,10073.0,702071,POINT (5.786197 43.744629),True,5.786197,43.744629,train,702071
12374,2020,10.0,100.0,MEDITERRANEAN,France,5483.0,703228,POINT (6.48394 43.1739),True,6.48394,43.1739,train,703228
12414,2019,1.0,,MEDITERRANEAN,France,1201.0,703377,POINT (1.94835 42.85683),True,1.94835,42.85683,train,703377
12452,2021,5.0,250.0,CONTINENTAL,France,843.0,704239,POINT (2.844703 43.625258),True,2.844703,43.625258,train,704239
12474,2020,10.0,-inf,MEDITERRANEAN,France,5799.0,704755,POINT (3.132625 43.124929),True,3.132625,43.124929,train,704755
12490,2021,5.0,50.0,MEDITERRANEAN,France,10305.0,705505,POINT (2.82115 43.000026),True,2.82115,43.000026,train,705505
12521,2021,5.0,250.0,CONTINENTAL,France,9548.0,708316,POINT (3.172334 44.403529),True,3.172334,44.403529,train,708316
12545,2020,10.0,150.0,MEDITERRANEAN,France,1655.0,708801,POINT (5.05482 44.209),True,5.05482,44.209,train,708801
12575,2018,0.0,-inf,MEDITERRANEAN,France,6141.0,710096,POINT (5.544521 43.358229),True,5.544521,43.358229,train,710096
12580,2021,10.0,60.0,MEDITERRANEAN,France,2120.0,710169,POINT (3.94778 44.0859),True,3.94778,44.0859,train,710169
12591,2017,1.0,,MEDITERRANEAN,France,2474.0,710351,POINT (4.3049 43.93609),True,4.3049,43.93609,train,710351
12620,2017,0.0,-inf,MEDITERRANEAN,France,2764.0,710386,POINT (3.642505 44.172859),True,3.642505,44.172859,train,710386
12681,2020,9.0,25.0,MEDITERRANEAN,France,2075.0,712869,POINT (3.778825 43.436229),True,3.778825,43.436229,train,712869
12698,2019,0.0,50.0,MEDITERRANEAN,France,9261.0,713934,POINT (3.291825 43.837177),True,3.291825,43.837177,train,713934
12723,2018,10.0,50.0,MEDITERRANEAN,France,9458.0,714575,POINT (5.500209 43.206684),True,5.500209,43.206684,train,714575
12730,2017,10.0,-inf,ALPINE,France,6989.0,714599,POINT (1.975444 42.864528),True,1.975444,42.864528,train,714599
12739,2020,9.0,200.0,MEDITERRANEAN,France,3177.0,714613,POINT (3.789155 43.655759),True,3.789155,43.655759,train,714613
12765,2017,1.0,,MEDITERRANEAN,France,11157.0,715271,POINT (3.30357 43.59),True,3.30357,43.59,train,715271
12786,2017,1.0,,MEDITERRANEAN,France,1236.0,715443,POINT (5.73612 43.30701),True,5.73612,43.30701,train,715443
12812,2020,10.0,200.0,MEDITERRANEAN,France,4247.0,717525,POINT (5.28173 44.1656),True,5.28173,44.1656,train,717525
12823,2017,0.0,16.0,MEDITERRANEAN,France,7371.0,718546,POINT (3.349667 43.275298),True,3.349667,43.275298,train,718546
12857,2017,1.0,,CONTINENTAL,France,981.0,719794,POINT (2.19125 43.36056),True,2.19125,43.36056,train,719794
12875,2017,0.0,4.0,MEDITERRANEAN,France,10558.0,722751,POINT (5.595689 43.166919),True,5.595689,43.166919,train,722751
12891,2020,10.0,10.0,MEDITERRANEAN,France,10409.0,723238,POINT (6.45994 43.1608),True,6.45994,43.1608,train,723238
12896,2018,10.0,16.0,MEDITERRANEAN,France,1176.0,724498,POINT (3.024532 42.859144),True,3.024532,42.859144,train,724498
12902,2018,10.0,16.0,MEDITERRANEAN,France,1176.0,725288,POINT (3.024543 42.857418),True,3.024543,42.857418,train,725288
12908,2017,0.0,12.0,ALPINE,France,4842.0,725425,POINT (2.209284 42.6357),True,2.209284,42.6357,train,725425
12909,2017,1.0,,MEDITERRANEAN,France,2421.0,725757,POINT (2.88042 43.30537),True,2.88042,43.30537,train,725757
12931,2018,10.0,50.0,MEDITERRANEAN,France,9943.0,725921,POINT (5.72557 43.703828),True,5.72557,43.703828,train,725921
12941,2020,3.0,16.0,MEDITERRANEAN,France,4229.0,725942,POINT (3.808607 43.486694),True,3.808607,43.486694,train,725942
12948,2018,1.0,,MEDITERRANEAN,France,476.0,727530,POINT (2.68227 43.09055),True,2.68227,43.09055,train,727530
12989,2021,5.0,7.0,MEDITERRANEAN,France,5704.0,728008,POINT (6.859407 43.607971),True,6.859407,43.607971,train,728008
13007,2017,10.0,2.0,MEDITERRANEAN,France,8340.0,729992,POINT (5.669134 43.319834),True,5.669134,43.319834,train,729992
13027,2019,10.0,100.0,MEDITERRANEAN,France,6548.0,730885,POINT (4.81237 43.9159),True,4.81237,43.9159,train,730885
13041,2021,10.0,10.0,MEDITERRANEAN,France,4087.0,732363,POINT (6.50273 43.1604),True,6.50273,43.1604,train,732363
13059,2020,4.0,16.0,MEDITERRANEAN,France,10514.0,733111,POINT (2.960382 43.051066),True,2.960382,43.051066,train,733111
13086,2020,10.0,100.0,MEDITERRANEAN,France,10411.0,735271,POINT (6.49264 43.1666),True,6.49264,43.1666,train,735271
13092,2021,6.0,-inf,MEDITERRANEAN,France,9261.0,735372,POINT (7.202508 43.750496),True,7.202508,43.750496,train,735372
13103,2020,3.0,2.0,MEDITERRANEAN,France,5528.0,738367,POINT (6.436987 43.27151),True,6.436987,43.27151,train,738367
13113,2021,5.0,100.0,MEDITERRANEAN,France,476.0,739530,POINT (3.116386 43.147164),True,3.116386,43.147164,train,739530
13127,2020,7.0,400.0,MEDITERRANEAN,France,2474.0,740057,POINT (3.033988 42.558373),True,3.033988,42.558373,train,740057
13138,2019,0.0,60.0,MEDITERRANEAN,France,1086.0,741460,POINT (4.12874 44.312245),True,4.12874,44.312245,train,741460
13168,2019,0.0,50.0,MEDITERRANEAN,France,11140.0,741764,POINT (6.601319 43.183176),True,6.601319,43.183176,train,741764
13194,2017,1.0,,MEDITERRANEAN,France,476.0,741937,POINT (4.1482 43.70503),True,4.1482,43.70503,train,741937
13207,2019,0.0,25.0,MEDITERRANEAN,France,643.0,742636,POINT (4.12904 44.31217),True,4.12904,44.31217,train,742636
13236,2020,10.0,10.0,MEDITERRANEAN,France,4184.0,743678,POINT (4.785 44.2099),True,4.785,44.2099,train,743678
13246,2019,10.0,100.0,MEDITERRANEAN,France,3125.0,744055,POINT (6.580153 43.213892),True,6.580153,43.213892,train,744055
13279,2019,10.0,500.0,MEDITERRANEAN,France,4530.0,745331,POINT (7.33573 43.7294),True,7.33573,43.7294,train,745331
13302,2017,0.0,12.0,MEDITERRANEAN,France,6313.0,745492,POINT (5.119667 43.51052),True,5.119667,43.51052,train,745492
13320,2021,10.0,1.0,MEDITERRANEAN,France,1959.0,746423,POINT (4.39094 43.4638),True,4.39094,43.4638,train,746423
13321,2017,1.0,,MEDITERRANEAN,France,2386.0,746742,POINT (4.76716 44.26856),True,4.76716,44.26856,train,746742
13338,2018,1.0,,CONTINENTAL,France,1539.0,748469,POINT (3.42612 44.82978),True,3.42612,44.82978,train,748469
13348,2021,5.0,16.0,MEDITERRANEAN,France,8661.0,749281,POINT (4.033179 43.55642),True,4.033179,43.55642,train,749281
13352,2018,10.0,20.0,MEDITERRANEAN,France,9808.0,750063,POINT (5.675263 43.693318),True,5.675263,43.693318,train,750063
13362,2020,4.0,200.0,MEDITERRANEAN,France,7147.0,750151,POINT (6.747831 43.557096),True,6.747831,43.557096,train,750151
13402,2020,4.0,200.0,MEDITERRANEAN,France,10305.0,752723,POINT (2.969782 43.044059),True,2.969782,43.044059,train,752723
13433,2020,4.0,400.0,CONTINENTAL,France,963.0,753949,POINT (2.86865 43.641805),True,2.86865,43.641805,train,753949
13437,2017,10.0,-inf,MEDITERRANEAN,France,6279.0,755039,POINT (3.523696 43.320797),True,3.523696,43.320797,train,755039
13438,2020,10.0,40.0,MEDITERRANEAN,France,1300.0,755043,POINT (3.264431 43.230637),True,3.264431,43.230637,train,755043
13449,2018,0.0,100.0,MEDITERRANEAN,France,1160.0,755328,POINT (5.452099 43.376888),True,5.452099,43.376888,train,755328
13472,2020,4.0,-inf,MEDITERRANEAN,France,10255.0,755663,POINT (6.711811 43.557442),True,6.711811,43.557442,train,755663
13490,2017,10.0,400.0,MEDITERRANEAN,France,3251.0,756130,POINT (5.5007 43.406955),True,5.5007,43.406955,train,756130
13515,2017,1.0,,MEDITERRANEAN,France,1276.0,756384,POINT (6.38217 43.7346),True,6.38217,43.7346,train,756384
13527,2020,10.0,20.0,MEDITERRANEAN,France,2539.0,756730,POINT (6.55146 43.1875),True,6.55146,43.1875,train,756730
13538,2017,0.0,10.0,MEDITERRANEAN,France,10514.0,756897,POINT (5.387951 43.279062),True,5.387951,43.279062,train,756897
13551,2021,5.0,100.0,MEDITERRANEAN,France,9513.0,759277,POINT (4.608009 43.411161),True,4.608009,43.411161,train,759277
13566,2021,4.0,250.0,MEDITERRANEAN,France,1736.0,760948,POINT (4.613264 43.960779),True,4.613264,43.960779,train,760948
13581,2018,0.0,30.0,MEDITERRANEAN,France,9890.0,761720,POINT (6.015731 43.119768),True,6.015731,43.119768,train,761720
13594,2020,10.0,30.0,MEDITERRANEAN,France,4653.0,762409,POINT (2.272611 43.164111),True,2.272611,43.164111,train,762409
13601,2020,10.0,100.0,MEDITERRANEAN,France,6707.0,762448,POINT (6.55024 43.1888),True,6.55024,43.1888,train,762448
13614,2019,10.0,100.0,MEDITERRANEAN,France,8921.0,762799,POINT (6.01276 43.11838),True,6.01276,43.11838,train,762799
13637,2020,4.0,200.0,MEDITERRANEAN,France,2474.0,764964,POINT (6.38134 43.274801),True,6.38134,43.274801,train,764964
13664,2018,10.0,100.0,MEDITERRANEAN,France,2386.0,766566,POINT (7.2326 43.784521),True,7.2326,43.784521,train,766566
13708,2020,10.0,20.0,MEDITERRANEAN,France,8661.0,767778,POINT (4.143228 43.482209),True,4.143228,43.482209,train,767778
13712,2019,10.0,200.0,MEDITERRANEAN,France,4122.0,768936,POINT (7.08862 43.8575),True,7.08862,43.8575,train,768936
13756,2019,0.0,-inf,MEDITERRANEAN,France,4026.0,769355,POINT (7.160314 44.054449),True,7.160314,44.054449,train,769355
13784,2017,0.0,-inf,MEDITERRANEAN,France,6226.0,770194,POINT (5.645271 43.540977),True,5.645271,43.540977,train,770194
13791,2021,5.0,50.0,MEDITERRANEAN,France,2075.0,770564,POINT (2.976317 43.07178),True,2.976317,43.07178,train,770564
13836,2021,5.0,100.0,MEDITERRANEAN,France,9458.0,771165,POINT (3.145542 43.213359),True,3.145542,43.213359,train,771165
13852,2021,5.0,10.0,MEDITERRANEAN,France,494.0,771364,POINT (6.757964 43.50879),True,6.757964,43.50879,train,771364
13891,2018,1.0,,MEDITERRANEAN,France,11157.0,771653,POINT (4.59834 43.80448),True,4.59834,43.80448,train,771653
13913,2018,10.0,16.0,MEDITERRANEAN,France,7968.0,771846,POINT (3.01931 42.850144),True,3.01931,42.850144,train,771846
13915,2017,0.0,16.0,MEDITERRANEAN,France,10558.0,772947,POINT (5.585372 43.169623),True,5.585372,43.169623,train,772947
13927,2018,0.0,20.0,MEDITERRANEAN,France,9468.0,775396,POINT (3.68781 43.810849),True,3.68781,43.810849,train,775396
13930,2018,10.0,16.0,MEDITERRANEAN,France,6339.0,775579,POINT (3.050555 42.88774),True,3.050555,42.88774,train,775579
13939,2018,0.0,30.0,MEDITERRANEAN,France,4628.0,775586,POINT (3.666904 43.858522),True,3.666904,43.858522,train,775586
